sku,id_producto,nombre_producto,modelo,color,talla,categoria,marca,precio_venta,costo,fecha,tipo_producto,unidad_medida,codigo_barras,Tipo_producto_afecta_inventario
CAM-0008,4082,ENTERIZO ACANALADO TERRACOTA,,,,ENTERIZO,CAMEO,466,405,2025-01-05,Inventariable,Pieza,50004082,TRUE
CAM-0009,4083,SHORT AJUSTADO MOSTAZA,,,,SHORT,CAMEO,477,414,2025-01-05,Inventariable,Pieza,50004083,TRUE
CAM-0010,4084,CAMISA SATINADO ROSA PASTEL,,,,CAMISA,CAMEO,502,436,2025-01-05,Inventariable,Pieza,50004084,TRUE
CAM-0011,4085,ENTERIZO CON BOTONES FRONTALES BURDEOS,,,,ENTERIZO,CAMEO,293,244,2025-01-05,Inventariable,Pieza,50004085,TRUE
CAM-0012,4086,PANTALON PLISADO AZUL MARINO,,,,PANTALON,CAMEO,458,398,2025-01-05,Inventariable,Pieza,50004086,TRUE
ONL-0001,4087,PANTALON DE ENCAJE BLANCO,,,,PANTALON,ONLY4U,310,258,2025-01-06,Inventariable,Pieza,50004087,TRUE
ONE-0004,4088,PANTALON OVERSIZE BURDEOS,,,,PANTALON,ONE N MORE,513,446,2025-01-06,Inventariable,Pieza,50004088,TRUE
ONE-0005,4089,SHORT ACANALADO ROSA PASTEL,,,,SHORT,ONE N MORE,404,351,2025-01-06,Inventariable,Pieza,50004089,TRUE
ONE-0006,4090,BLUSA DE TEJIDO DENIM GRIS JASPE,,,,BLUSA,ONE N MORE,584,507,2025-01-06,Inventariable,Pieza,50004090,TRUE
ZEN-0001,4091,FALDA SATINADO AZUL CIELO,,,,FALDA,ZENOBIA,254,211,2025-01-06,Inventariable,Pieza,50004091,TRUE
ZEN-0002,4092,FALDA CON CUELLO EN V ROSA PASTEL,,,,FALDA,ZENOBIA,284,236,2025-01-06,Inventariable,Pieza,50004092,TRUE
ZEN-0003,4093,CARDIGAN MANGA OBISPO LILA,,,,CARDIGAN,ZENOBIA,315,262,2025-01-06,Inventariable,Pieza,50004093,TRUE
ZEN-0004,4094,CARDIGAN CON ESTAMPADO FLORAL GRIS JASPE,,,,CARDIGAN,ZENOBIA,298,248,2025-01-06,Inventariable,Pieza,50004094,TRUE
ZEN-0005,4095,SHORT DE CORTE RECTO VERDE ESMERALDA,,,,SHORT,ZENOBIA,193,148,2025-01-06,Inventariable,Pieza,50004095,TRUE
ZEN-0006,4096,PANTALON PLISADO ROSA PASTEL,,,,PANTALON,ZENOBIA,335,279,2025-01-06,Inventariable,Pieza,50004096,TRUE
ZEN-0007,4097,BLUSA CON BOTONES FRONTALES AZUL CIELO,,,,BLUSA,ZENOBIA,192,147,2025-01-06,Inventariable,Pieza,50004097,TRUE
ACG-0011,4098,CARDIGAN ACANALADO ROSA PASTEL,,,,CARDIGAN,ACG,206,171,2025-01-06,Inventariable,Pieza,50004098,TRUE
ACG-0012,4099,BLUSA MANGA OBISPO ROSA PASTEL,,,,BLUSA,ACG,267,222,2025-01-06,Inventariable,Pieza,50004099,TRUE
ACG-0013,4100,VESTIDO ACANALADO MOSTAZA,,,,VESTIDO,ACG,203,169,2025-01-06,Inventariable,Pieza,50004100,TRUE
ACG-0014,4101,PANTALON ACANALADO MOSTAZA,,,,PANTALON,ACG,225,187,2025-01-06,Inventariable,Pieza,50004101,TRUE
ACG-0015,4102,SHORT CON OLANES LILA,,,,SHORT,ACG,215,165,2025-01-06,Inventariable,Pieza,50004102,TRUE
ACG-0016,4103,SHORT AJUSTADO BEIGE,,,,SHORT,ACG,248,206,2025-01-06,Inventariable,Pieza,50004103,TRUE
ACG-0017,4104,VESTIDO DE CORTE RECTO CREMA,,,,VESTIDO,ACG,216,166,2025-01-06,Inventariable,Pieza,50004104,TRUE
ACG-0018,4105,BLUSA CON CUELLO EN V BURDEOS,,,,BLUSA,ACG,286,238,2025-01-06,Inventariable,Pieza,50004105,TRUE
BAM-0001,4106,CAMISA CON CUELLO EN V VERDE ESMERALDA,,,,CAMISA,BAMBU,498,433,2025-01-06,Inventariable,Pieza,50004106,TRUE
BAM-0002,4107,CARDIGAN AJUSTADO AZUL MARINO,,,,CARDIGAN,BAMBU,525,456,2025-01-06,Inventariable,Pieza,50004107,TRUE
BAM-0003,4108,TOP CON BORDADO SUIZO GRIS JASPE,,,,TOP,BAMBU,616,535,2025-01-06,Inventariable,Pieza,50004108,TRUE
BAM-0004,4109,CARDIGAN CON LAZADA AZUL MARINO,,,,CARDIGAN,BAMBU,493,428,2025-01-06,Inventariable,Pieza,50004109,TRUE
SPR-0005,4110,TOP SATINADO TERRACOTA,,,,TOP,SPRING HAZE,280,233,2025-01-06,Inventariable,Pieza,50004110,TRUE
SPR-0006,4111,BLUSA CON OLANES TERRACOTA,,,,BLUSA,SPRING HAZE,342,285,2025-01-06,Inventariable,Pieza,50004111,TRUE
SPR-0007,4112,CAMISA CON OLANES AZUL CIELO,,,,CAMISA,SPRING HAZE,342,285,2025-01-06,Inventariable,Pieza,50004112,TRUE
SPR-0008,4113,CAMISA CON BOTONES FRONTALES AZUL MARINO,,,,CAMISA,SPRING HAZE,312,260,2025-01-06,Inventariable,Pieza,50004113,TRUE
SAN-0016,4114,VESTIDO CON OLANES BLANCO,,,,VESTIDO,SANS SOUCI,177,136,2025-01-06,Inventariable,Pieza,50004114,TRUE
SAN-0017,4115,BLUSA SATINADO ROSA PASTEL,,,,BLUSA,SANS SOUCI,326,271,2025-01-06,Inventariable,Pieza,50004115,TRUE
SAN-0018,4116,SHORT PLISADO MOSTAZA,,,,SHORT,SANS SOUCI,138,106,2025-01-06,Inventariable,Pieza,50004116,TRUE
SAN-0019,4117,CROP TOP CON BORDADO SUIZO MOSTAZA,,,,CROP,SANS SOUCI,305,254,2025-01-06,Inventariable,Pieza,50004117,TRUE
SAN-0020,4118,SHORT ACANALADO AZUL CIELO,,,,SHORT,SANS SOUCI,151,116,2025-01-06,Inventariable,Pieza,50004118,TRUE
SAN-0021,4119,CAMISA CON BORDADO SUIZO AZUL MARINO,,,,CAMISA,SANS SOUCI,322,268,2025-01-06,Inventariable,Pieza,50004119,TRUE
SAN-0022,4120,TOP DE CORTE RECTO AZUL MARINO,,,,TOP,SANS SOUCI,324,270,2025-01-06,Inventariable,Pieza,50004120,TRUE
SAN-0023,4121,FALDA CON ESTAMPADO FLORAL MOSTAZA,,,,FALDA,SANS SOUCI,203,169,2025-01-06,Inventariable,Pieza,50004121,TRUE
SAN-0024,4122,PANTALON DE TEJIDO DENIM LILA,,,,PANTALON,SANS SOUCI,156,120,2025-01-06,Inventariable,Pieza,50004122,TRUE
SAN-0025,4123,BLUSA DE TEJIDO DENIM VERDE ESMERALDA,,,,BLUSA,SANS SOUCI,360,300,2025-01-06,Inventariable,Pieza,50004123,TRUE
SAN-0026,4124,ENTERIZO PLISADO TERRACOTA,,,,ENTERIZO,SANS SOUCI,358,298,2025-01-06,Inventariable,Pieza,50004124,TRUE
SAN-0027,4125,VESTIDO DE LINO MOSTAZA,,,,VESTIDO,SANS SOUCI,299,249,2025-01-06,Inventariable,Pieza,50004125,TRUE
SAN-0028,4126,CAMISA AJUSTADO BLANCO,,,,CAMISA,SANS SOUCI,336,280,2025-01-06,Inventariable,Pieza,50004126,TRUE
SAN-0029,4127,CARDIGAN CON CUELLO EN V BLANCO,,,,CARDIGAN,SANS SOUCI,242,201,2025-01-06,Inventariable,Pieza,50004127,TRUE
HYF-0001,4128,SHORT CON ESTAMPADO FLORAL TERRACOTA,,,,SHORT,HYFVE,256,213,2025-01-06,Inventariable,Pieza,50004128,TRUE
HYF-0002,4129,CROP TOP CON OLANES VERDE ESMERALDA,,,,CROP,HYFVE,432,375,2025-01-06,Inventariable,Pieza,50004129,TRUE
HYF-0003,4130,BLUSA CON ESTAMPADO FLORAL ROSA PASTEL,,,,BLUSA,HYFVE,375,326,2025-01-06,Inventariable,Pieza,50004130,TRUE
HYF-0004,4131,BLUSA OVERSIZE VERDE ESMERALDA,,,,BLUSA,HYFVE,270,225,2025-01-06,Inventariable,Pieza,50004131,TRUE
HYF-0005,4132,CARDIGAN SATINADO LILA,,,,CARDIGAN,HYFVE,342,285,2025-01-06,Inventariable,Pieza,50004132,TRUE
HYF-0006,4133,SHORT DE TEJIDO DENIM TERRACOTA,,,,SHORT,HYFVE,212,163,2025-01-06,Inventariable,Pieza,50004133,TRUE
HYF-0007,4134,CROP TOP AJUSTADO ROSA PASTEL,,,,CROP,HYFVE,414,360,2025-01-06,Inventariable,Pieza,50004134,TRUE
HYF-0008,4135,CARDIGAN DE LINO BLANCO,,,,CARDIGAN,HYFVE,405,352,2025-01-06,Inventariable,Pieza,50004135,TRUE
HYF-0009,4136,FALDA ACANALADO LILA,,,,FALDA,HYFVE,278,231,2025-01-06,Inventariable,Pieza,50004136,TRUE
HYF-0010,4137,TOP MANGA OBISPO ROSA PASTEL,,,,TOP,HYFVE,297,247,2025-01-06,Inventariable,Pieza,50004137,TRUE
HYF-0011,4138,VESTIDO MANGA OBISPO AZUL MARINO,,,,VESTIDO,HYFVE,317,264,2025-01-06,Inventariable,Pieza,50004138,TRUE
HYF-0012,4139,CROP TOP SATINADO LILA,,,,CROP,HYFVE,400,347,2025-01-06,Inventariable,Pieza,50004139,TRUE
HYF-0013,4140,SHORT ACANALADO AZUL CIELO,,,,SHORT,HYFVE,294,245,2025-01-06,Inventariable,Pieza,50004140,TRUE
ROL-0005,4141,CAMISA CON BOTONES FRONTALES BEIGE,,,,CAMISA,ROLYPOLY,306,255,2025-01-06,Inventariable,Pieza,50004141,TRUE
ROL-0006,4142,PANTALON OVERSIZE BEIGE,,,,PANTALON,ROLYPOLY,237,197,2025-01-06,Inventariable,Pieza,50004142,TRUE
ROL-0007,4143,TOP ACANALADO LILA,,,,TOP,ROLYPOLY,234,195,2025-01-06,Inventariable,Pieza,50004143,TRUE
ROL-0008,4144,TOP AJUSTADO AZUL MARINO,,,,TOP,ROLYPOLY,302,251,2025-01-06,Inventariable,Pieza,50004144,TRUE
CAM-0013,4145,SHORT CON BOTONES FRONTALES MOSTAZA,,,,SHORT,CAMEO,374,325,2025-02-04,Inventariable,Pieza,50004145,TRUE
CAM-0014,4146,CAMISA AJUSTADO MOSTAZA,,,,CAMISA,CAMEO,406,353,2025-02-04,Inventariable,Pieza,50004146,TRUE
CAM-0015,4147,CARDIGAN CON LAZADA CREMA,,,,CARDIGAN,CAMEO,426,370,2025-02-04,Inventariable,Pieza,50004147,TRUE
CAM-0016,4148,CAMISA DE LINO VERDE ESMERALDA,,,,CAMISA,CAMEO,356,296,2025-02-04,Inventariable,Pieza,50004148,TRUE
CAM-0017,4149,CARDIGAN ACANALADO AZUL MARINO,,,,CARDIGAN,CAMEO,300,250,2025-02-04,Inventariable,Pieza,50004149,TRUE
CAM-0018,4150,SHORT PLISADO VERDE ESMERALDA,,,,SHORT,CAMEO,374,325,2025-02-04,Inventariable,Pieza,50004150,TRUE
CAM-0019,4151,FALDA CON CUELLO EN V AZUL MARINO,,,,FALDA,CAMEO,444,386,2025-02-04,Inventariable,Pieza,50004151,TRUE
CAM-0020,4152,TOP AJUSTADO TERRACOTA,,,,TOP,CAMEO,256,213,2025-02-04,Inventariable,Pieza,50004152,TRUE
HAV-0023,4153,PANTALON OVERSIZE GRIS JASPE,,,,PANTALON,HAVE,198,152,2025-02-04,Inventariable,Pieza,50004153,TRUE
HAV-0024,4154,CROP TOP ACANALADO BEIGE,,,,CROP,HAVE,211,162,2025-02-04,Inventariable,Pieza,50004154,TRUE
HAV-0025,4155,VESTIDO DE TEJIDO DENIM ROSA PASTEL,,,,VESTIDO,HAVE,287,239,2025-02-04,Inventariable,Pieza,50004155,TRUE
HAV-0026,4156,ENTERIZO MANGA OBISPO LILA,,,,ENTERIZO,HAVE,243,202,2025-02-04,Inventariable,Pieza,50004156,TRUE
HAV-0027,4157,BLUSA CON BORDADO SUIZO CREMA,,,,BLUSA,HAVE,164,126,2025-02-04,Inventariable,Pieza,50004157,TRUE
HAV-0028,4158,CAMISA SATINADO GRIS JASPE,,,,CAMISA,HAVE,216,166,2025-02-04,Inventariable,Pieza,50004158,TRUE
HAV-0029,4159,PANTALON DE TEJIDO DENIM BLANCO,,,,PANTALON,HAVE,252,210,2025-02-04,Inventariable,Pieza,50004159,TRUE
HAV-0030,4160,CARDIGAN CON CUELLO EN V NEGRO,,,,CARDIGAN,HAVE,282,235,2025-02-04,Inventariable,Pieza,50004160,TRUE
HAV-0031,4161,CAMISA DE CORTE RECTO BLANCO,,,,CAMISA,HAVE,252,210,2025-02-04,Inventariable,Pieza,50004161,TRUE
MIA-0003,4162,TOP CON OLANES BLANCO,,,,TOP,MIASMIAS,219,182,2025-02-04,Inventariable,Pieza,50004162,TRUE
MIA-0004,4163,CARDIGAN CON ESTAMPADO FLORAL AZUL MARINO,,,,CARDIGAN,MIASMIAS,219,182,2025-02-04,Inventariable,Pieza,50004163,TRUE
MIA-0005,4164,PANTALON DE CORTE RECTO ROSA PASTEL,,,,PANTALON,MIASMIAS,219,182,2025-02-04,Inventariable,Pieza,50004164,TRUE
BLA-0014,4165,VESTIDO ACANALADO LILA,,,,VESTIDO,BLASHE,222,185,2025-02-04,Inventariable,Pieza,50004165,TRUE
BLA-0015,4166,BLUSA ACANALADO BLANCO,,,,BLUSA,BLASHE,218,181,2025-02-04,Inventariable,Pieza,50004166,TRUE
BLA-0016,4167,TOP ACANALADO AZUL CIELO,,,,TOP,BLASHE,222,185,2025-02-04,Inventariable,Pieza,50004167,TRUE
BLA-0017,4168,BLUSA ACANALADO CREMA,,,,BLUSA,BLASHE,219,182,2025-02-04,Inventariable,Pieza,50004168,TRUE
BLA-0018,4169,CARDIGAN CON OLANES LILA,,,,CARDIGAN,BLASHE,175,134,2025-02-04,Inventariable,Pieza,50004169,TRUE
BLA-0019,4170,VESTIDO DE LINO BLANCO,,,,VESTIDO,BLASHE,208,160,2025-02-04,Inventariable,Pieza,50004170,TRUE
BLA-0020,4171,CARDIGAN OVERSIZE BURDEOS,,,,CARDIGAN,BLASHE,193,148,2025-02-04,Inventariable,Pieza,50004171,TRUE
ONT-0015,4172,SHORT CON OLANES AZUL CIELO,,,,SHORT,ONTWELFTH,224,186,2025-02-04,Inventariable,Pieza,50004172,TRUE
ONT-0016,4173,BLUSA CON BORDADO SUIZO BURDEOS,,,,BLUSA,ONTWELFTH,328,273,2025-02-04,Inventariable,Pieza,50004173,TRUE
ONT-0017,4174,CAMISA DE LINO ROSA PASTEL,,,,CAMISA,ONTWELFTH,486,422,2025-02-04,Inventariable,Pieza,50004174,TRUE
ONT-0018,4175,VESTIDO ACANALADO GRIS JASPE,,,,VESTIDO,ONTWELFTH,398,346,2025-02-04,Inventariable,Pieza,50004175,TRUE
ONT-0019,4176,VESTIDO OVERSIZE ROSA PASTEL,,,,VESTIDO,ONTWELFTH,489,425,2025-02-04,Inventariable,Pieza,50004176,TRUE
ONT-0020,4177,CARDIGAN PLISADO BURDEOS,,,,CARDIGAN,ONTWELFTH,333,277,2025-02-04,Inventariable,Pieza,50004177,TRUE
ONT-0021,4178,CAMISA CON CUELLO EN V NEGRO,,,,CAMISA,ONTWELFTH,357,297,2025-02-04,Inventariable,Pieza,50004178,TRUE
ONT-0022,4179,FALDA CON BOTONES FRONTALES GRIS JASPE,,,,FALDA,ONTWELFTH,327,272,2025-02-04,Inventariable,Pieza,50004179,TRUE
ONT-0023,4180,BLUSA ACANALADO AZUL CIELO,,,,BLUSA,ONTWELFTH,203,169,2025-02-04,Inventariable,Pieza,50004180,TRUE
ONT-0024,4181,CARDIGAN DE TEJIDO DENIM LILA,,,,CARDIGAN,ONTWELFTH,280,233,2025-02-04,Inventariable,Pieza,50004181,TRUE
ONT-0025,4182,CAMISA CON BOTONES FRONTALES AZUL CIELO,,,,CAMISA,ONTWELFTH,382,332,2025-02-04,Inventariable,Pieza,50004182,TRUE
ACT-0040,4183,SHORT DE CORTE RECTO BEIGE,,,,SHORT,ACTIVE USA,173,133,2025-02-04,Inventariable,Pieza,50004183,TRUE
ACT-0041,4184,PANTALON DE ENCAJE MOSTAZA,,,,PANTALON,ACTIVE USA,370,308,2025-02-04,Inventariable,Pieza,50004184,TRUE
ACT-0042,4185,ENTERIZO OVERSIZE GRIS JASPE,,,,ENTERIZO,ACTIVE USA,348,290,2025-02-04,Inventariable,Pieza,50004185,TRUE
ACT-0043,4186,PANTALON MANGA OBISPO MOSTAZA,,,,PANTALON,ACTIVE USA,322,268,2025-02-04,Inventariable,Pieza,50004186,TRUE
ACT-0044,4187,SHORT SATINADO LILA,,,,SHORT,ACTIVE USA,137,105,2025-02-04,Inventariable,Pieza,50004187,TRUE
ACT-0045,4188,ENTERIZO PLISADO MOSTAZA,,,,ENTERIZO,ACTIVE USA,287,239,2025-02-04,Inventariable,Pieza,50004188,TRUE
ACT-0046,4189,VESTIDO CON CUELLO EN V LILA,,,,VESTIDO,ACTIVE USA,201,167,2025-02-04,Inventariable,Pieza,50004189,TRUE
ACT-0047,4190,TOP DE LINO NEGRO,,,,TOP,ACTIVE USA,234,195,2025-02-04,Inventariable,Pieza,50004190,TRUE
ACT-0048,4191,CROP TOP ACANALADO AZUL CIELO,,,,CROP,ACTIVE USA,284,236,2025-02-04,Inventariable,Pieza,50004191,TRUE
ACT-0049,4192,PANTALON SATINADO ROSA PASTEL,,,,PANTALON,ACTIVE USA,128,98,2025-02-04,Inventariable,Pieza,50004192,TRUE
ACT-0050,4193,VESTIDO DE ENCAJE AZUL CIELO,,,,VESTIDO,ACTIVE USA,356,296,2025-02-04,Inventariable,Pieza,50004193,TRUE
ACT-0051,4194,PANTALON CON ESTAMPADO FLORAL BURDEOS,,,,PANTALON,ACTIVE USA,102,78,2025-02-04,Inventariable,Pieza,50004194,TRUE
ACT-0052,4195,CAMISA DE CORTE RECTO VERDE ESMERALDA,,,,CAMISA,ACTIVE USA,227,189,2025-02-04,Inventariable,Pieza,50004195,TRUE
INA-0005,4196,CAMISA OVERSIZE BEIGE,,,,CAMISA,INA,353,294,2025-02-04,Inventariable,Pieza,50004196,TRUE
INA-0006,4197,CAMISA DE LINO MOSTAZA,,,,CAMISA,INA,336,280,2025-02-04,Inventariable,Pieza,50004197,TRUE
EVE-0009,4198,CAMISA CON ESTAMPADO FLORAL MOSTAZA,,,,CAMISA,EVERLYNN,281,234,2025-02-04,Inventariable,Pieza,50004198,TRUE
EVE-0010,4199,PANTALON PLISADO ROSA PASTEL,,,,PANTALON,EVERLYNN,261,217,2025-02-04,Inventariable,Pieza,50004199,TRUE
EVE-0011,4200,CARDIGAN CON CUELLO EN V BLANCO,,,,CARDIGAN,EVERLYNN,269,224,2025-02-04,Inventariable,Pieza,50004200,TRUE
EVE-0012,4201,PANTALON CON BOTONES FRONTALES BURDEOS,,,,PANTALON,EVERLYNN,286,238,2025-02-04,Inventariable,Pieza,50004201,TRUE
EVE-0013,4202,SHORT AJUSTADO BLANCO,,,,SHORT,EVERLYNN,269,224,2025-02-04,Inventariable,Pieza,50004202,TRUE
SHE-0023,4203,FALDA SATINADO VERDE ESMERALDA,,,,FALDA,SHERO,357,297,2025-02-04,Inventariable,Pieza,50004203,TRUE
SHE-0024,4204,PANTALON CON OLANES BLANCO,,,,PANTALON,SHERO,281,234,2025-02-04,Inventariable,Pieza,50004204,TRUE
SHE-0025,4205,SHORT ACANALADO LILA,,,,SHORT,SHERO,210,175,2025-02-04,Inventariable,Pieza,50004205,TRUE
SHE-0026,4206,VESTIDO OVERSIZE TERRACOTA,,,,VESTIDO,SHERO,199,153,2025-02-04,Inventariable,Pieza,50004206,TRUE
SHE-0027,4207,FALDA CON ESTAMPADO FLORAL NEGRO,,,,FALDA,SHERO,284,236,2025-02-04,Inventariable,Pieza,50004207,TRUE
SHE-0028,4208,PANTALON CON BORDADO SUIZO ROSA PASTEL,,,,PANTALON,SHERO,362,301,2025-02-04,Inventariable,Pieza,50004208,TRUE
SHE-0029,4209,PANTALON CON CUELLO EN V TERRACOTA,,,,PANTALON,SHERO,376,313,2025-02-04,Inventariable,Pieza,50004209,TRUE
SHE-0030,4210,BLUSA CON BOTONES FRONTALES VERDE ESMERALDA,,,,BLUSA,SHERO,276,230,2025-02-04,Inventariable,Pieza,50004210,TRUE
SHE-0031,4211,TOP DE TEJIDO DENIM BURDEOS,,,,TOP,SHERO,266,221,2025-02-04,Inventariable,Pieza,50004211,TRUE
SHE-0032,4212,SHORT CON BORDADO SUIZO BURDEOS,,,,SHORT,SHERO,252,210,2025-02-04,Inventariable,Pieza,50004212,TRUE
SHE-0033,4213,VESTIDO SATINADO AZUL CIELO,,,,VESTIDO,SHERO,291,242,2025-02-04,Inventariable,Pieza,50004213,TRUE
SHE-0034,4214,BLUSA MANGA OBISPO AZUL CIELO,,,,BLUSA,SHERO,209,174,2025-02-04,Inventariable,Pieza,50004214,TRUE
SHE-0035,4215,SHORT MANGA OBISPO AZUL MARINO,,,,SHORT,SHERO,238,198,2025-02-04,Inventariable,Pieza,50004215,TRUE
SHE-0036,4216,PANTALON SATINADO NEGRO,,,,PANTALON,SHERO,262,218,2025-02-04,Inventariable,Pieza,50004216,TRUE
SHE-0037,4217,VESTIDO CON LAZADA BLANCO,,,,VESTIDO,SHERO,281,234,2025-02-04,Inventariable,Pieza,50004217,TRUE
SHE-0038,4218,PANTALON CON BOTONES FRONTALES BEIGE,,,,PANTALON,SHERO,202,168,2025-02-04,Inventariable,Pieza,50004218,TRUE
FAS-0011,4219,CARDIGAN CON CUELLO EN V TERRACOTA,,,,CARDIGAN,FASHION CARGO (PASSPORT),188,144,2025-02-04,Inventariable,Pieza,50004219,TRUE
FAS-0012,4220,CARDIGAN ACANALADO ROSA PASTEL,,,,CARDIGAN,FASHION CARGO (PASSPORT),186,143,2025-02-04,Inventariable,Pieza,50004220,TRUE
FAS-0013,4221,SHORT CON BORDADO SUIZO ROSA PASTEL,,,,SHORT,FASHION CARGO (PASSPORT),182,140,2025-02-04,Inventariable,Pieza,50004221,TRUE
FAS-0014,4222,PANTALON AJUSTADO TERRACOTA,,,,PANTALON,FASHION CARGO (PASSPORT),188,144,2025-02-04,Inventariable,Pieza,50004222,TRUE
FAS-0015,4223,ENTERIZO DE LINO TERRACOTA,,,,ENTERIZO,FASHION CARGO (PASSPORT),181,139,2025-02-04,Inventariable,Pieza,50004223,TRUE
FAS-0016,4224,VESTIDO OVERSIZE ROSA PASTEL,,,,VESTIDO,FASHION CARGO (PASSPORT),186,143,2025-02-04,Inventariable,Pieza,50004224,TRUE
TIM-0001,4225,ENTERIZO MANGA OBISPO NEGRO,,,,ENTERIZO,TIMING,212,163,2025-02-04,Inventariable,Pieza,50004225,TRUE
TIM-0002,4226,CARDIGAN CON BOTONES FRONTALES LILA,,,,CARDIGAN,TIMING,263,219,2025-02-04,Inventariable,Pieza,50004226,TRUE
TIM-0003,4227,CARDIGAN DE TEJIDO DENIM CREMA,,,,CARDIGAN,TIMING,143,110,2025-02-04,Inventariable,Pieza,50004227,TRUE
TIM-0004,4228,TOP CON CUELLO EN V AZUL CIELO,,,,TOP,TIMING,248,206,2025-02-04,Inventariable,Pieza,50004228,TRUE
TIM-0005,4229,CROP TOP CON BORDADO SUIZO TERRACOTA,,,,CROP,TIMING,329,274,2025-02-04,Inventariable,Pieza,50004229,TRUE
TIM-0006,4230,CARDIGAN DE LINO BEIGE,,,,CARDIGAN,TIMING,246,205,2025-02-04,Inventariable,Pieza,50004230,TRUE
TIM-0007,4231,SHORT CON ESTAMPADO FLORAL AZUL MARINO,,,,SHORT,TIMING,197,151,2025-02-04,Inventariable,Pieza,50004231,TRUE
TIM-0008,4232,CARDIGAN CON BOTONES FRONTALES GRIS JASPE,,,,CARDIGAN,TIMING,324,270,2025-02-04,Inventariable,Pieza,50004232,TRUE
TIM-0009,4233,PANTALON OVERSIZE LILA,,,,PANTALON,TIMING,208,160,2025-02-04,Inventariable,Pieza,50004233,TRUE
TIM-0010,4234,FALDA DE TEJIDO DENIM GRIS JASPE,,,,FALDA,TIMING,158,121,2025-02-04,Inventariable,Pieza,50004234,TRUE
DOU-0004,4235,ENTERIZO AJUSTADO BLANCO,,,,ENTERIZO,DOUBLE ZERO,231,192,2025-02-04,Inventariable,Pieza,50004235,TRUE
DOU-0005,4236,VESTIDO CON OLANES ROSA PASTEL,,,,VESTIDO,DOUBLE ZERO,230,191,2025-02-04,Inventariable,Pieza,50004236,TRUE
DOU-0006,4237,PANTALON AJUSTADO LILA,,,,PANTALON,DOUBLE ZERO,242,201,2025-02-04,Inventariable,Pieza,50004237,TRUE
DOU-0007,4238,PANTALON CON OLANES TERRACOTA,,,,PANTALON,DOUBLE ZERO,240,200,2025-02-04,Inventariable,Pieza,50004238,TRUE
DOU-0008,4239,TOP AJUSTADO VERDE ESMERALDA,,,,TOP,DOUBLE ZERO,237,197,2025-02-04,Inventariable,Pieza,50004239,TRUE
GEE-0004,4240,VESTIDO MANGA OBISPO GRIS JASPE,,,,VESTIDO,GEEGEE,318,265,2025-02-04,Inventariable,Pieza,50004240,TRUE
GEE-0005,4241,CARDIGAN CON ESTAMPADO FLORAL TERRACOTA,,,,CARDIGAN,GEEGEE,318,265,2025-02-04,Inventariable,Pieza,50004241,TRUE
TOP-0012,4242,VESTIDO AJUSTADO CREMA,,,,VESTIDO,TOP CHIC,272,226,2025-02-04,Inventariable,Pieza,50004242,TRUE
TOP-0013,4243,PANTALON MANGA OBISPO CREMA,,,,PANTALON,TOP CHIC,291,242,2025-02-04,Inventariable,Pieza,50004243,TRUE
TOP-0014,4244,CAMISA AJUSTADO NEGRO,,,,CAMISA,TOP CHIC,280,233,2025-02-04,Inventariable,Pieza,50004244,TRUE
TOP-0015,4245,VESTIDO CON BORDADO SUIZO MOSTAZA,,,,VESTIDO,TOP CHIC,284,236,2025-02-04,Inventariable,Pieza,50004245,TRUE
TOP-0016,4246,SHORT SATINADO NEGRO,,,,SHORT,TOP CHIC,320,266,2025-02-04,Inventariable,Pieza,50004246,TRUE
MIN-0034,4247,BLUSA AJUSTADO AZUL MARINO,,,,BLUSA,MINE,127,97,2025-02-04,Inventariable,Pieza,50004247,TRUE
MIN-0035,4248,BLUSA CON ESTAMPADO FLORAL GRIS JASPE,,,,BLUSA,MINE,269,224,2025-02-04,Inventariable,Pieza,50004248,TRUE
MIN-0036,4249,SHORT CON LAZADA ROSA PASTEL,,,,SHORT,MINE,194,149,2025-02-04,Inventariable,Pieza,50004249,TRUE
MIN-0037,4250,FALDA DE LINO AZUL CIELO,,,,FALDA,MINE,212,176,2025-02-04,Inventariable,Pieza,50004250,TRUE
MIN-0038,4251,CROP TOP ACANALADO AZUL MARINO,,,,CROP,MINE,154,118,2025-02-04,Inventariable,Pieza,50004251,TRUE
MIN-0039,4252,CARDIGAN DE CORTE RECTO LILA,,,,CARDIGAN,MINE,158,121,2025-02-04,Inventariable,Pieza,50004252,TRUE
MIN-0040,4253,CROP TOP DE CORTE RECTO MOSTAZA,,,,CROP,MINE,168,129,2025-02-04,Inventariable,Pieza,50004253,TRUE
MIN-0041,4254,SHORT DE CORTE RECTO AZUL CIELO,,,,SHORT,MINE,255,212,2025-02-04,Inventariable,Pieza,50004254,TRUE
MIN-0042,4255,PANTALON CON BOTONES FRONTALES TERRACOTA,,,,PANTALON,MINE,256,213,2025-02-04,Inventariable,Pieza,50004255,TRUE
MIN-0043,4256,CARDIGAN OVERSIZE AZUL CIELO,,,,CARDIGAN,MINE,188,144,2025-02-04,Inventariable,Pieza,50004256,TRUE
MIN-0044,4257,PANTALON CON BORDADO SUIZO BEIGE,,,,PANTALON,MINE,129,99,2025-02-04,Inventariable,Pieza,50004257,TRUE
