id_ntc,id_venta,id_cliente,fecha,sku,descripcion,cantidad,precio,total
NTC-001350,NOT-024022,1,2025-05-18,LOT-0089,VESTIDO CON BORDADO SUIZO AZUL MARINO,2,242,484
NTC-001351,NOT-024025,1,2025-05-18,TEE-0066,PANTALON MANGA OBISPO NEGRO,1,168,168
NTC-001352,NOT-024036,1,2025-05-18,DRE-0025,PANTALON SATINADO ROSA PASTEL,1,363,363
NTC-001353,NOT-024042,1,2025-05-18,ACT-0139,PANTALON CON BORDADO SUIZO MOSTAZA,1,348,348
NTC-001354,NOT-024055,1,2025-05-18,LOV-0033,ENTERIZO OVERSIZE VERDE ESMERALDA,1,206,206
NTC-001355,NOT-024081,1,2025-05-18,RUN-0018,ENTERIZO DE LINO AZUL CIELO,1,257,257
NTC-001356,NOT-024090,1,2025-05-19,ACT-0206,CROP TOP CON OLANES BLANCO,1,269,269
NTC-001357,NOT-024129,1,2025-05-19,MIC-0244,CROP TOP CON ESTAMPADO FLORAL NEGRO,1,215,215
NTC-001358,NOT-024140,1,2025-05-20,MIN-0047,VESTIDO PLISADO MOSTAZA,1,164,164
NTC-001359,NOT-024152,1,2025-05-20,MIR-0036,FALDA OVERSIZE BEIGE,1,175,175
NTC-001360,NOT-024155,1,2025-05-20,MIR-0075,CARDIGAN AJUSTADO BURDEOS,1,172,172
NTC-001361,NOT-024159,1,2025-05-20,MIA-0022,CAMISA CON LAZADA ROSA PASTEL,1,219,219
NTC-001362,NOT-024162,1,2025-05-20,MIN-0112,ENTERIZO PLISADO BLANCO,1,211,211
NTC-001363,NOT-024168,1,2025-05-20,ACT-0324,CARDIGAN CON CUELLO EN V LILA,1,245,245
NTC-001364,NOT-024183,1,2025-05-20,ACG-0141,ENTERIZO DE CORTE RECTO BEIGE,1,248,248
NTC-001365,NOT-024209,1,2025-05-21,IJO-0047,CARDIGAN DE CORTE RECTO LILA,1,263,263
NTC-001366,NOT-024239,1,2025-05-21,ACT-0302,PANTALON MANGA OBISPO ROSA PASTEL,1,208,208
NTC-001367,NOT-024264,1,2025-05-21,MIC-0048,BLUSA CON OLANES LILA,1,179,179
NTC-001368,NOT-024276,1,2025-05-21,TAB-0028,CROP TOP CON BORDADO SUIZO ROSA PASTEL,1,171,171
NTC-001369,NOT-024282,1,2025-05-22,ACT-0135,PANTALON CON BOTONES FRONTALES TERRACOTA,1,166,166
NTC-001370,NOT-024285,1,2025-05-22,MIC-0130,FALDA ACANALADO TERRACOTA,1,285,285
NTC-001371,NOT-024305,1,2025-05-22,LOH-0001,FALDA DE LINO LILA,1,351,351
NTC-001372,NOT-024309,1,2025-05-22,STE-0012,VESTIDO CON BORDADO SUIZO AZUL CIELO,1,147,147
NTC-001373,NOT-024314,1,2025-05-22,MIL-0092,ENTERIZO CON CUELLO EN V NEGRO,1,207,207
NTC-001374,NOT-024330,1,2025-05-22,AMB-0080,BLUSA DE ENCAJE BURDEOS,1,154,154
NTC-001375,NOT-024350,1,2025-05-23,LOT-0089,VESTIDO CON BORDADO SUIZO AZUL MARINO,1,242,242
NTC-001376,NOT-024367,1,2025-05-23,GAL-0048,TOP DE CORTE RECTO AZUL CIELO,1,439,439
NTC-001377,NOT-024379,1,2025-05-23,OVI-0049,CAMISA MANGA OBISPO BLANCO,1,338,338
NTC-001378,NOT-024379,1,2025-05-23,ACT-0130,BLUSA MANGA OBISPO NEGRO,1,198,198
NTC-001379,NOT-024428,1,2025-05-24,MIR-0018,TOP DE CORTE RECTO GRIS JASPE,1,142,142
NTC-001380,NOT-024478,1,2025-05-24,ZEN-0051,BLUSA CON BORDADO SUIZO BEIGE,1,238,238
NTC-001381,NOT-024497,1,2025-05-25,NAA-0011,VESTIDO CON ESTAMPADO FLORAL CREMA,1,305,305
NTC-001382,NOT-024503,1,2025-05-25,OVE-0033,BLUSA CON OLANES CREMA,1,206,206
NTC-001383,NOT-024534,1,2025-05-25,GAL-0036,VESTIDO CON BORDADO SUIZO AZUL CIELO,1,370,370
NTC-001384,NOT-024594,1,2025-05-26,GEE-0017,CARDIGAN CON CUELLO EN V AZUL MARINO,1,318,318
NTC-001385,NOT-024612,1,2025-05-26,LOT-0091,TOP CON BOTONES FRONTALES VERDE ESMERALDA,1,233,233
NTC-001386,NOT-024630,1,2025-05-27,MIC-0129,VESTIDO CON LAZADA NEGRO,1,211,211
NTC-001387,NOT-024632,1,2025-05-27,MIT-0062,PANTALON AJUSTADO ROSA PASTEL,1,162,162
NTC-001388,NOT-024641,1,2025-05-27,TIM-0022,BLUSA SATINADO AZUL CIELO,1,328,328
NTC-001389,NOT-024651,1,2025-05-27,MIC-0128,BLUSA DE CORTE RECTO BEIGE,1,314,314
NTC-001390,NOT-024666,1,2025-05-27,SHE-0038,PANTALON CON BOTONES FRONTALES BEIGE,1,202,202
NTC-001391,NOT-024706,1,2025-05-28,AMB-0076,CARDIGAN CON LAZADA VERDE ESMERALDA,1,153,153
NTC-001392,NOT-024707,1,2025-05-28,GIL-0018,CROP TOP PLISADO VERDE ESMERALDA,1,357,357
NTC-001393,NOT-024710,1,2025-05-28,MIC-0104,BLUSA CON BOTONES FRONTALES AZUL MARINO,1,246,246
NTC-001394,NOT-024730,1,2025-05-28,LOT-0092,CROP TOP CON BORDADO SUIZO AZUL CIELO,1,203,203
NTC-001395,NOT-024776,1,2025-06-01,SHE-0056,SHORT CON LAZADA MOSTAZA,1,225,225
NTC-001396,NOT-024799,1,2025-06-02,AVA-0114,CARDIGAN CON ESTAMPADO FLORAL VERDE ESMERALDA,1,177,177
NTC-001397,NOT-024806,1,2025-06-02,GIL-0018,CROP TOP PLISADO VERDE ESMERALDA,1,357,357
NTC-001398,NOT-024813,1,2025-06-03,MIL-0123,FALDA CON BOTONES FRONTALES BLANCO,1,279,279
NTC-001399,NOT-024835,1,2025-06-03,SAN-0046,SHORT MANGA OBISPO TERRACOTA,1,147,147
NTC-001400,NOT-024855,1,2025-06-04,MIC-0050,ENTERIZO CON LAZADA MOSTAZA,1,216,216
NTC-001401,NOT-024867,1,2025-06-05,MIL-0095,SHORT DE CORTE RECTO VERDE ESMERALDA,1,203,203
NTC-001402,NOT-024874,1,2025-06-05,PAP-0110,BLUSA CON BORDADO SUIZO VERDE ESMERALDA,1,377,377
NTC-001403,NOT-024907,1,2025-06-06,TRE-0015,TOP DE ENCAJE VERDE ESMERALDA,1,190,190
NTC-001404,NOT-024909,1,2025-06-06,LOT-0114,SHORT CON ESTAMPADO FLORAL TERRACOTA,1,173,173
NTC-001405,NOT-024910,1,2025-06-06,LOT-0113,CARDIGAN OVERSIZE TERRACOTA,1,227,227
NTC-001406,NOT-024915,1,2025-06-06,ACT-0163,BLUSA SATINADO GRIS JASPE,1,221,221
NTC-001407,NOT-024928,1,2025-06-06,MIC-0152,TOP AJUSTADO VERDE ESMERALDA,1,315,315
NTC-001408,NOT-024956,1,2025-06-06,AVA-0069,PANTALON AJUSTADO AZUL CIELO,1,215,215
NTC-001409,NOT-024960,1,2025-06-06,MIC-0158,PANTALON MANGA OBISPO NEGRO,1,194,194
NTC-001410,NOT-024979,1,2025-06-06,BAM-0024,FALDA DE CORTE RECTO BURDEOS,1,611,611
NTC-001411,NOT-025000,1,2025-06-07,MIL-0100,VESTIDO CON CUELLO EN V AZUL MARINO,1,250,250
NTC-001412,NOT-025006,1,2025-06-07,MIC-0156,FALDA DE TEJIDO DENIM AZUL MARINO,1,147,147
NTC-001413,NOT-025047,1,2025-06-07,OVE-0067,ENTERIZO ACANALADO TERRACOTA,1,246,246
NTC-001414,NOT-025066,1,2025-06-07,OVI-0092,CARDIGAN CON LAZADA CREMA,1,386,386
NTC-001415,NOT-025076,1,2025-06-07,GLA-0082,CROP TOP MANGA OBISPO MOSTAZA,1,206,206
NTC-001416,NOT-025088,1,2025-06-08,HAV-0063,ENTERIZO PLISADO LILA,1,347,347
NTC-001417,NOT-025091,1,2025-06-08,ACT-0156,CARDIGAN AJUSTADO LILA,1,173,173
NTC-001418,NOT-025103,1,2025-06-08,TOS-0034,VESTIDO CON BORDADO SUIZO LILA,1,339,339
NTC-001419,NOT-025117,1,2025-06-08,ACT-0165,CARDIGAN DE TEJIDO DENIM GRIS JASPE,1,228,228
NTC-001420,NOT-025139,1,2025-06-08,LEE-0061,BLUSA AJUSTADO CREMA,1,245,245
NTC-001421,NOT-025157,1,2025-06-08,OVE-0058,PANTALON ACANALADO GRIS JASPE,1,211,211
NTC-001422,NOT-025165,1,2025-06-08,GLA-0075,CROP TOP CON LAZADA GRIS JASPE,1,386,386
NTC-001423,NOT-025185,1,2025-06-08,LOP-0006,VESTIDO OVERSIZE AZUL CIELO,1,298,298
NTC-001424,NOT-025231,1,2025-06-09,HAV-0126,CARDIGAN CON BOTONES FRONTALES BEIGE,1,336,336
NTC-001425,NOT-025274,1,2025-06-09,AJL-0084,CARDIGAN DE CORTE RECTO NEGRO,1,215,215
NTC-001426,NOT-025284,1,2025-06-10,ACT-0156,CARDIGAN AJUSTADO LILA,1,173,173
NTC-001427,NOT-025300,1,2025-06-10,MIC-0162,TOP CON BORDADO SUIZO ROSA PASTEL,1,296,296
NTC-001428,NOT-025309,1,2025-06-10,LOT-0109,ENTERIZO CON OLANES GRIS JASPE,1,294,294
NTC-001429,NOT-025337,1,2025-06-10,MIR-0032,CARDIGAN CON CUELLO EN V VERDE ESMERALDA,1,149,149
NTC-001430,NOT-025379,1,2025-06-11,GLA-0080,CARDIGAN DE ENCAJE BEIGE,1,208,208
NTC-001431,NOT-025381,1,2025-06-11,GLA-0072,SHORT DE CORTE RECTO CREMA,1,269,269
NTC-001432,NOT-025391,1,2025-06-11,LOR-0035,ENTERIZO DE ENCAJE ROSA PASTEL,1,228,228
NTC-001433,NOT-025408,1,2025-06-11,ACT-0320,SHORT AJUSTADO LILA,1,163,163
NTC-001434,NOT-025415,1,2025-06-11,MIC-0246,VESTIDO MANGA OBISPO CREMA,1,216,216
NTC-001435,NOT-025426,1,2025-06-11,ACT-0105,CARDIGAN ACANALADO MOSTAZA,1,127,127
NTC-001436,NOT-025431,1,2025-06-11,SHE-0056,SHORT CON LAZADA MOSTAZA,1,225,225
NTC-001437,NOT-025438,1,2025-06-11,HYF-0055,FALDA DE CORTE RECTO LILA,1,443,443
NTC-001438,NOT-025456,1,2025-06-12,MIN-0089,SHORT DE CORTE RECTO AZUL MARINO,1,214,214
NTC-001439,NOT-025464,1,2025-06-12,GLA-0072,SHORT DE CORTE RECTO CREMA,1,269,269
NTC-001440,NOT-025490,1,2025-06-12,MIC-0158,PANTALON MANGA OBISPO NEGRO,1,194,194
NTC-001441,NOT-025526,1,2025-06-13,MIC-0194,ENTERIZO CON BOTONES FRONTALES AZUL CIELO,1,121,121
NTC-001442,NOT-025592,1,2025-06-14,OVI-0088,CROP TOP CON LAZADA ROSA PASTEL,1,302,302
NTC-001443,NOT-025632,1,2025-06-15,ACT-0022,CARDIGAN DE TEJIDO DENIM BURDEOS,1,370,370
NTC-001444,NOT-025635,1,2025-06-15,PAP-0115,VESTIDO DE ENCAJE ROSA PASTEL,1,224,224
NTC-001445,NOT-025636,1,2025-06-15,AVA-0074,TOP SATINADO BLANCO,1,207,207
NTC-001446,NOT-025642,1,2025-06-15,ACT-0169,ENTERIZO AJUSTADO BEIGE,1,298,298
NTC-001447,NOT-025681,1,2025-06-15,PAP-0116,PANTALON CON ESTAMPADO FLORAL GRIS JASPE,1,242,242
NTC-001448,NOT-025724,1,2025-06-16,HAV-0081,FALDA CON OLANES NEGRO,1,332,332
NTC-001449,NOT-025728,1,2025-06-16,LOT-0108,VESTIDO CON BOTONES FRONTALES ROSA PASTEL,1,180,180
NTC-001450,NOT-025736,1,2025-06-16,LOT-0113,CARDIGAN OVERSIZE TERRACOTA,1,227,227
NTC-001451,NOT-025746,1,2025-06-17,MIC-0194,ENTERIZO CON BOTONES FRONTALES AZUL CIELO,1,121,121
NTC-001452,NOT-025756,1,2025-06-17,MIC-0160,CROP TOP PLISADO BEIGE,1,138,138
NTC-001453,NOT-025826,1,2025-06-18,TIM-0081,BLUSA ACANALADO CREMA,1,322,322
NTC-001454,NOT-025852,1,2025-06-19,OVE-0066,FALDA PLISADO AZUL CIELO,1,172,172
NTC-001455,NOT-025892,1,2025-06-19,MIC-0160,CROP TOP PLISADO BEIGE,1,138,138
NTC-001456,NOT-025921,1,2025-06-20,LEE-0058,SHORT CON BORDADO SUIZO BEIGE,1,543,543
NTC-001457,NOT-025939,1,2025-06-20,LOR-0034,PANTALON SATINADO AZUL CIELO,1,379,379
NTC-001458,NOT-025959,1,2025-06-20,MIC-0154,VESTIDO DE LINO ROSA PASTEL,1,276,276
NTC-001459,NOT-025984,1,2025-06-21,MUY-0059,BLUSA CON BOTONES FRONTALES CREMA,1,308,308
NTC-001460,NOT-025985,1,2025-06-21,MIL-0173,CROP TOP CON LAZADA VERDE ESMERALDA,1,312,312
NTC-001461,NOT-025991,1,2025-06-21,AVA-0071,CAMISA SATINADO LILA,1,159,159
NTC-001462,NOT-026028,1,2025-06-22,MIT-0009,ENTERIZO CON ESTAMPADO FLORAL BEIGE,1,218,218
NTC-001463,NOT-026067,1,2025-06-22,LOR-0036,TOP OVERSIZE BEIGE,1,388,388
NTC-001464,NOT-026078,1,2025-06-22,MIA-0029,CROP TOP DE ENCAJE NEGRO,1,219,219
NTC-001465,NOT-026080,1,2025-06-23,LOP-0025,BLUSA CON LAZADA LILA,1,127,127
NTC-001466,NOT-026087,1,2025-06-23,MIC-0157,TOP MANGA OBISPO BURDEOS,1,224,224
NTC-001467,NOT-026088,1,2025-06-23,MIL-0104,VESTIDO CON LAZADA VERDE ESMERALDA,1,281,281
NTC-001468,NOT-026134,1,2025-06-23,TIM-0034,FALDA DE LINO CREMA,1,225,225
NTC-001469,NOT-026135,1,2025-06-23,LOV-0009,TOP CON BORDADO SUIZO AZUL CIELO,1,185,185
NTC-001470,NOT-026142,1,2025-06-23,MIN-0123,SHORT CON ESTAMPADO FLORAL BURDEOS,1,147,147
NTC-001471,NOT-026162,1,2025-06-24,CHO-0021,CAMISA CON LAZADA GRIS JASPE,1,245,245
NTC-001472,NOT-026210,1,2025-06-25,LOV-0036,ENTERIZO DE CORTE RECTO TERRACOTA,1,150,150
NTC-001473,NOT-026238,1,2025-06-25,LOP-0011,FALDA CON BOTONES FRONTALES BLANCO,1,351,351
NTC-001474,NOT-026240,1,2025-06-25,ACT-0170,FALDA CON OLANES TERRACOTA,1,332,332
NTC-001475,NOT-026255,1,2025-06-25,ACT-0162,PANTALON MANGA OBISPO AZUL MARINO,1,246,246
NTC-001476,NOT-026269,1,2025-06-26,GAL-0021,VESTIDO DE CORTE RECTO NEGRO,1,412,412
NTC-001477,NOT-026272,1,2025-06-26,MIN-0142,CAMISA CON ESTAMPADO FLORAL MOSTAZA,1,218,218
NTC-001478,NOT-026284,1,2025-06-26,HAV-0081,FALDA CON OLANES NEGRO,1,332,332
NTC-001479,NOT-026306,1,2025-06-26,LOP-0129,PANTALON OVERSIZE CREMA,1,320,320
NTC-001480,NOT-026310,1,2025-06-26,LOV-0037,ENTERIZO AJUSTADO TERRACOTA,1,214,214
NTC-001481,NOT-026313,1,2025-06-26,ACT-0201,ENTERIZO CON BOTONES FRONTALES MOSTAZA,1,234,234
NTC-001482,NOT-026342,1,2025-06-27,MUY-0094,BLUSA MANGA OBISPO BLANCO,1,358,358
NTC-001483,NOT-026372,1,2025-06-27,ACT-0170,FALDA CON OLANES TERRACOTA,1,332,332
NTC-001484,NOT-026413,1,2025-06-28,LIZ-0068,CAMISA CON ESTAMPADO FLORAL VERDE ESMERALDA,1,538,538
NTC-001485,NOT-026448,1,2025-07-01,LIZ-0034,FALDA CON OLANES AZUL MARINO,1,387,387
NTC-001486,NOT-026479,1,2025-07-02,MIN-0126,CAMISA CON BOTONES FRONTALES LILA,1,211,211
NTC-001487,NOT-026495,1,2025-07-02,EST-0073,FALDA DE LINO AZUL CIELO,1,203,203
NTC-001488,NOT-026510,1,2025-07-03,MIN-0016,VESTIDO ACANALADO ROSA PASTEL,1,226,226
NTC-001489,NOT-026545,1,2025-07-05,IN2-0039,BLUSA CON BORDADO SUIZO GRIS JASPE,1,198,198
NTC-001490,NOT-026552,1,2025-07-05,OVI-0105,CROP TOP OVERSIZE TERRACOTA,1,350,350
NTC-001491,NOT-026573,1,2025-07-05,LIZ-0084,CARDIGAN CON BOTONES FRONTALES BLANCO,1,410,410
NTC-001492,NOT-026591,1,2025-07-06,OVE-0051,PANTALON DE CORTE RECTO MOSTAZA,1,215,215
NTC-001493,NOT-026602,1,2025-07-06,NAA-0037,FALDA DE LINO ROSA PASTEL,1,249,249
NTC-001494,NOT-026615,1,2025-07-06,NAA-0031,FALDA CON BOTONES FRONTALES MOSTAZA,1,364,364
NTC-001495,NOT-026621,1,2025-07-06,CIS-0017,SHORT DE CORTE RECTO AZUL CIELO,1,257,257
NTC-001496,NOT-026623,1,2025-07-06,GLA-0021,FALDA DE ENCAJE AZUL MARINO,1,386,386
NTC-001497,NOT-026625,1,2025-07-06,IJO-0059,BLUSA DE ENCAJE VERDE ESMERALDA,1,273,273
NTC-001498,NOT-026661,1,2025-07-07,BLA-0056,TOP CON LAZADA CREMA,1,227,227
NTC-001499,NOT-026666,1,2025-07-07,GLA-0115,FALDA SATINADO NEGRO,1,386,386
NTC-001500,NOT-026688,1,2025-07-07,WIL-0047,FALDA CON BORDADO SUIZO BURDEOS,1,298,298
NTC-001501,NOT-026725,1,2025-07-08,FAS-0041,PANTALON CON LAZADA BURDEOS,1,185,185
NTC-001502,NOT-026732,1,2025-07-08,SPR-0043,ENTERIZO CON ESTAMPADO FLORAL ROSA PASTEL,1,287,287
NTC-001503,NOT-026780,1,2025-07-08,LOT-0143,ENTERIZO DE CORTE RECTO TERRACOTA,1,204,204
NTC-001504,NOT-026817,1,2025-07-09,MIC-0247,CARDIGAN DE ENCAJE NEGRO,1,172,172
NTC-001505,NOT-026855,1,2025-07-09,PAP-0124,VESTIDO AJUSTADO GRIS JASPE,1,311,311
NTC-001506,NOT-026881,1,2025-07-09,ONT-0044,TOP PLISADO BLANCO,1,333,333
NTC-001507,NOT-026894,1,2025-07-10,ONL-0005,CROP TOP AJUSTADO BURDEOS,1,318,318
NTC-001508,NOT-026948,1,2025-07-10,MIC-0184,FALDA DE CORTE RECTO BURDEOS,1,264,264
NTC-001509,NOT-026964,1,2025-07-11,ACT-0197,CAMISA MANGA OBISPO BURDEOS,1,377,377
NTC-001510,NOT-026970,1,2025-07-11,LIZ-0010,FALDA DE ENCAJE MOSTAZA,1,555,555
NTC-001511,NOT-026979,1,2025-07-11,SHE-0088,CROP TOP MANGA OBISPO MOSTAZA,1,360,360
NTC-001512,NOT-027021,1,2025-07-12,RUN-0040,FALDA MANGA OBISPO BEIGE,1,208,208
NTC-001513,NOT-027023,1,2025-07-12,HAV-0053,PANTALON CON BORDADO SUIZO CREMA,1,347,347
NTC-001514,NOT-027034,1,2025-07-12,SHE-0079,CAMISA SATINADO LILA,1,359,359
NTC-001515,NOT-027078,1,2025-07-13,LOR-0053,PANTALON DE ENCAJE BURDEOS,1,214,214
NTC-001516,NOT-027082,1,2025-07-13,MIC-0109,SHORT DE CORTE RECTO ROSA PASTEL,1,261,261
NTC-001517,NOT-027102,1,2025-07-13,AVA-0083,PANTALON PLISADO VERDE ESMERALDA,1,186,186
NTC-001518,NOT-027170,1,2025-07-15,LIZ-0030,SHORT DE LINO TERRACOTA,1,401,401
NTC-001519,NOT-027180,1,2025-07-15,IRI-0038,PANTALON CON BORDADO SUIZO BLANCO,1,162,162
NTC-001520,NOT-027193,1,2025-07-15,MIC-0108,BLUSA DE LINO NEGRO,1,275,275
NTC-001521,NOT-027200,1,2025-07-15,ACT-0187,SHORT PLISADO VERDE ESMERALDA,1,266,266
NTC-001522,NOT-027220,1,2025-07-15,ACT-0192,CROP TOP CON BOTONES FRONTALES MOSTAZA,1,146,146
NTC-001523,NOT-027223,1,2025-07-16,SHE-0082,CROP TOP ACANALADO CREMA,1,303,303
NTC-001524,NOT-027225,1,2025-07-16,LIZ-0009,CARDIGAN AJUSTADO LILA,1,201,201
NTC-001525,NOT-027235,1,2025-07-16,GAL-0062,CAMISA SATINADO VERDE ESMERALDA,1,401,401
NTC-001526,NOT-027272,1,2025-07-17,ACT-0186,PANTALON CON BOTONES FRONTALES MOSTAZA,1,293,293
NTC-001527,NOT-027274,1,2025-07-17,LOT-0142,CAMISA SATINADO GRIS JASPE,1,176,176
NTC-001528,NOT-027298,1,2025-07-17,MIC-0181,CARDIGAN SATINADO TERRACOTA,1,206,206
NTC-001529,NOT-027318,1,2025-07-18,LEE-0081,TOP DE LINO AZUL MARINO,1,335,335
NTC-001530,NOT-027352,1,2025-07-19,LOL-0060,VESTIDO DE TEJIDO DENIM GRIS JASPE,1,254,254
NTC-001531,NOT-027380,1,2025-07-19,OVE-0071,ENTERIZO DE ENCAJE AZUL MARINO,1,251,251
NTC-001532,NOT-027394,1,2025-07-19,LOT-0143,ENTERIZO DE CORTE RECTO TERRACOTA,1,204,204
NTC-001533,NOT-027396,1,2025-07-19,OVE-0073,FALDA AJUSTADO BEIGE,1,238,238
NTC-001534,NOT-027397,1,2025-07-19,MIT-0067,CROP TOP CON BORDADO SUIZO LILA,1,168,168
NTC-001535,NOT-027413,1,2025-07-20,MIC-0187,BLUSA CON LAZADA ROSA PASTEL,1,184,184
NTC-001536,NOT-027414,1,2025-07-20,MIC-0181,CARDIGAN SATINADO TERRACOTA,1,206,206
NTC-001537,NOT-027419,1,2025-07-20,ACT-0193,CARDIGAN DE ENCAJE BURDEOS,1,216,216
NTC-001538,NOT-027428,1,2025-07-20,MIN-0124,CROP TOP ACANALADO VERDE ESMERALDA,1,185,185
NTC-001539,NOT-027431,1,2025-07-20,MIC-0182,PANTALON PLISADO TERRACOTA,1,221,221
NTC-001540,NOT-027451,1,2025-07-20,ACT-0198,SHORT DE ENCAJE VERDE ESMERALDA,1,372,372
NTC-001541,NOT-027466,1,2025-07-21,MIC-0183,FALDA CON BORDADO SUIZO BEIGE,1,207,207
NTC-001542,NOT-027489,1,2025-07-21,ACT-0189,TOP MANGA OBISPO BURDEOS,1,327,327
NTC-001543,NOT-027491,1,2025-07-21,LOT-0143,ENTERIZO DE CORTE RECTO TERRACOTA,1,204,204
NTC-001544,NOT-027495,1,2025-07-21,SAN-0124,CARDIGAN PLISADO ROSA PASTEL,1,186,186
NTC-001545,NOT-027513,1,2025-07-22,TAB-0033,CAMISA SATINADO NEGRO,1,190,190
NTC-001546,NOT-027513,1,2025-07-22,MIC-0184,FALDA DE CORTE RECTO BURDEOS,1,264,264
NTC-001547,NOT-027556,1,2025-07-22,OVE-0078,PANTALON CON ESTAMPADO FLORAL CREMA,1,274,274
NTC-001548,NOT-027571,1,2025-07-23,MIC-0184,FALDA DE CORTE RECTO BURDEOS,1,264,264
NTC-001549,NOT-027587,1,2025-07-23,MIC-0180,VESTIDO CON LAZADA ROSA PASTEL,1,213,213
NTC-001550,NOT-027590,1,2025-07-23,ACT-0186,PANTALON CON BOTONES FRONTALES MOSTAZA,1,293,293
NTC-001551,NOT-027593,1,2025-07-23,HAV-0070,ENTERIZO CON BORDADO SUIZO TERRACOTA,1,215,215
NTC-001552,NOT-027623,1,2025-07-24,CRE-0012,BLUSA CON LAZADA NEGRO,1,330,330
NTC-001553,NOT-027638,1,2025-07-24,PAP-0019,CAMISA DE LINO AZUL CIELO,1,383,383
NTC-001554,NOT-027643,1,2025-07-24,MIC-0247,CARDIGAN DE ENCAJE NEGRO,1,172,172
NTC-001555,NOT-027689,1,2025-07-25,LOT-0142,CAMISA SATINADO GRIS JASPE,1,176,176
NTC-001556,NOT-027697,1,2025-07-25,HYF-0059,FALDA SATINADO VERDE ESMERALDA,1,440,440
NTC-001557,NOT-027716,1,2025-07-25,MIC-0183,FALDA CON BORDADO SUIZO BEIGE,1,207,207
NTC-001558,NOT-027734,1,2025-07-25,IJO-0058,TOP CON LAZADA NEGRO,1,354,354
NTC-001559,NOT-027803,1,2025-07-27,GLA-0024,PANTALON AJUSTADO GRIS JASPE,1,306,306
NTC-001560,NOT-027867,1,2025-07-28,LOR-0052,PANTALON AJUSTADO VERDE ESMERALDA,1,225,225
NTC-001561,NOT-027923,1,2025-08-01,ONT-0100,CARDIGAN CON BORDADO SUIZO GRIS JASPE,1,332,332
NTC-001562,NOT-027931,1,2025-08-02,MIC-0187,BLUSA CON LAZADA ROSA PASTEL,1,184,184
NTC-001563,NOT-027955,1,2025-08-03,LIZ-0050,BLUSA DE CORTE RECTO CREMA,1,472,472
NTC-001564,NOT-027960,1,2025-08-03,EST-0049,CROP TOP CON BORDADO SUIZO CREMA,1,403,403
NTC-001565,NOT-027985,1,2025-08-04,SAN-0121,CAMISA DE TEJIDO DENIM TERRACOTA,1,296,296
NTC-001566,NOT-028002,1,2025-08-05,HAV-0095,TOP DE LINO AZUL MARINO,1,201,201
NTC-001567,NOT-028005,1,2025-08-05,LOT-0209,VESTIDO AJUSTADO ROSA PASTEL,1,212,212
NTC-001568,NOT-028018,1,2025-08-05,MIN-0104,CARDIGAN CON BOTONES FRONTALES VERDE ESMERALDA,1,260,260
NTC-001569,NOT-028039,1,2025-08-05,ACT-0194,CARDIGAN CON ESTAMPADO FLORAL VERDE ESMERALDA,1,318,318
NTC-001570,NOT-028059,1,2025-08-06,BLA-0058,CROP TOP SATINADO LILA,1,204,204
NTC-001571,NOT-028060,1,2025-08-06,HAV-0092,PANTALON OVERSIZE GRIS JASPE,1,346,346
NTC-001572,NOT-028074,1,2025-08-06,IFS-0033,PANTALON OVERSIZE BEIGE,1,256,256
NTC-001573,NOT-028091,1,2025-08-06,LOP-0094,VESTIDO DE CORTE RECTO BURDEOS,1,234,234
NTC-001574,NOT-028114,1,2025-08-06,LOP-0101,CAMISA CON BOTONES FRONTALES MOSTAZA,1,208,208
NTC-001575,NOT-028130,1,2025-08-07,ONT-0104,PANTALON CON BORDADO SUIZO AZUL MARINO,1,448,448
NTC-001576,NOT-028185,1,2025-08-07,SHE-0100,CAMISA CON LAZADA AZUL MARINO,1,270,270
NTC-001577,NOT-028194,1,2025-08-07,SHE-0114,PANTALON MANGA OBISPO BEIGE,1,318,318
NTC-001578,NOT-028204,1,2025-08-07,INV-0017,ENTERIZO OVERSIZE TERRACOTA,1,278,278
NTC-001579,NOT-028215,1,2025-08-07,ACT-0230,CAMISA PLISADO AZUL MARINO,1,180,180
NTC-001580,NOT-028223,1,2025-08-08,TIM-0044,BLUSA SATINADO MOSTAZA,1,321,321
NTC-001581,NOT-028225,1,2025-08-08,ACT-0220,PANTALON CON CUELLO EN V BURDEOS,1,206,206
NTC-001582,NOT-028248,1,2025-08-08,NEW-0088,BLUSA DE TEJIDO DENIM BURDEOS,1,315,315
NTC-001583,NOT-028274,1,2025-08-08,MIC-0209,FALDA CON BOTONES FRONTALES MOSTAZA,1,232,232
NTC-001584,NOT-028286,1,2025-08-08,MIC-0209,FALDA CON BOTONES FRONTALES MOSTAZA,1,232,232
NTC-001585,NOT-028298,1,2025-08-08,MIC-0201,VESTIDO CON OLANES TERRACOTA,1,214,214
NTC-001586,NOT-028339,1,2025-08-09,LOT-0195,TOP CON BOTONES FRONTALES MOSTAZA,1,206,206
NTC-001587,NOT-028345,1,2025-08-09,ACT-0319,VESTIDO CON ESTAMPADO FLORAL GRIS JASPE,1,268,268
NTC-001588,NOT-028389,1,2025-08-09,ROL-0006,PANTALON OVERSIZE BEIGE,1,237,237
NTC-001589,NOT-028396,1,2025-08-09,ROL-0028,CAMISA MANGA OBISPO BLANCO,1,292,292
NTC-001590,NOT-028402,1,2025-08-09,SHE-0114,PANTALON MANGA OBISPO BEIGE,1,318,318
