folio,sku,descripcion,cantidad,precio_unitario,impuesto,descuento,subtotal,importe,fecha,registro_nombre,usuario_autorizo_nombre,marca
PO-000401,AZU-0052,PANTALON CON LAZADA CREMA,12,365,16,0,4380,5080.8,2024-10-05,USUARIO1,ADMIN1,AZURA
PO-000402,WIL-0072,BLUSA DE TEJIDO DENIM VERDE ESMERALDA,9,221,16,0,1989,2307.24,2024-10-05,USUARIO1,ADMIN1,WILL B
PO-000402,WIL-0073,SHORT ACANALADO BEIGE,12,219,16,0,2628,3048.48,2024-10-05,USUARIO1,ADMIN1,WILL B
PO-000402,WIL-0074,CARDIGAN CON LAZADA LILA,9,216,16,0,1944,2255.04,2024-10-05,USUARIO1,ADMIN1,WILL B
PO-000402,WIL-0075,TOP CON OLANES CREMA,12,222,16,0,2664,3090.24,2024-10-05,USUARIO1,ADMIN1,WILL B
PO-000402,WIL-0076,CAMISA MANGA OBISPO VERDE ESMERALDA,12,204,16,0,2448,2839.68,2024-10-05,USUARIO1,ADMIN1,WILL B
PO-000402,WIL-0077,CAMISA ACANALADO BURDEOS,9,231,16,0,2079,2411.64,2024-10-05,USUARIO1,ADMIN1,WILL B
PO-000402,WIL-0078,ENTERIZO DE TEJIDO DENIM CREMA,12,242,16,0,2904,3368.64,2024-10-05,USUARIO1,ADMIN1,WILL B
PO-000403,MUY-0049,SHORT OVERSIZE LILA,9,300,16,0,2700,3132,2024-10-05,USUARIO1,ADMIN1,MUY MUY
PO-000403,MUY-0050,BLUSA CON LAZADA TERRACOTA,9,251,16,0,2259,2620.44,2024-10-05,USUARIO1,ADMIN1,MUY MUY
PO-000403,MUY-0051,CARDIGAN AJUSTADO ROSA PASTEL,9,213,16,0,1917,2223.72,2024-10-05,USUARIO1,ADMIN1,MUY MUY
PO-000403,MUY-0052,TOP CON BORDADO SUIZO AZUL MARINO,9,347,16,0,3123,3622.68,2024-10-05,USUARIO1,ADMIN1,MUY MUY
PO-000403,MUY-0053,CARDIGAN DE ENCAJE NEGRO,9,189,16,0,1701,1973.16,2024-10-05,USUARIO1,ADMIN1,MUY MUY
PO-000403,MUY-0054,VESTIDO CON ESTAMPADO FLORAL CREMA,9,279,16,0,2511,2912.76,2024-10-05,USUARIO1,ADMIN1,MUY MUY
PO-000403,MUY-0055,TOP CON ESTAMPADO FLORAL BLANCO,9,238,16,0,2142,2484.72,2024-10-05,USUARIO1,ADMIN1,MUY MUY
PO-000403,MUY-0056,CAMISA CON LAZADA GRIS JASPE,9,175,16,0,1575,1827,2024-10-05,USUARIO1,ADMIN1,MUY MUY
PO-000403,MUY-0057,CROP TOP OVERSIZE NEGRO,9,247,16,0,2223,2578.68,2024-10-05,USUARIO1,ADMIN1,MUY MUY
PO-000403,MUY-0058,TOP DE CORTE RECTO LILA,9,300,16,0,2700,3132,2024-10-05,USUARIO1,ADMIN1,MUY MUY
PO-000403,MUY-0059,BLUSA CON BOTONES FRONTALES CREMA,12,256,16,0,3072,3563.52,2024-10-05,USUARIO1,ADMIN1,MUY MUY
PO-000404,CHO-0032,ENTERIZO SATINADO LILA,9,114,16,0,1026,1190.16,2024-10-05,USUARIO1,ADMIN1,CHOCOLATE
PO-000404,CHO-0033,CROP TOP DE TEJIDO DENIM LILA,9,89,16,0,801,929.16,2024-10-05,USUARIO1,ADMIN1,CHOCOLATE
PO-000404,CHO-0034,BLUSA MANGA OBISPO MOSTAZA,9,137,16,0,1233,1430.28,2024-10-05,USUARIO1,ADMIN1,CHOCOLATE
PO-000404,CHO-0035,VESTIDO DE CORTE RECTO ROSA PASTEL,9,158,16,0,1422,1649.52,2024-10-05,USUARIO1,ADMIN1,CHOCOLATE
PO-000404,CHO-0036,CROP TOP ACANALADO GRIS JASPE,9,155,16,0,1395,1618.2,2024-10-05,USUARIO1,ADMIN1,CHOCOLATE
PO-000404,CHO-0037,TOP CON OLANES NEGRO,9,96,16,0,864,1002.24,2024-10-05,USUARIO1,ADMIN1,CHOCOLATE
PO-000404,CHO-0038,CROP TOP MANGA OBISPO LILA,9,127,16,0,1143,1325.88,2024-10-05,USUARIO1,ADMIN1,CHOCOLATE
PO-000405,ZEN-0047,VESTIDO CON ESTAMPADO FLORAL GRIS JASPE,12,281,16,0,3372,3911.52,2024-10-05,USUARIO1,ADMIN1,ZENOBIA
PO-000405,ZEN-0048,TOP CON CUELLO EN V VERDE ESMERALDA,12,260,16,0,3120,3619.2,2024-10-05,USUARIO1,ADMIN1,ZENOBIA
PO-000405,ZEN-0049,SHORT MANGA OBISPO ROSA PASTEL,12,184,16,0,2208,2561.28,2024-10-05,USUARIO1,ADMIN1,ZENOBIA
PO-000405,ZEN-0050,VESTIDO MANGA OBISPO LILA,12,255,16,0,3060,3549.6,2024-10-05,USUARIO1,ADMIN1,ZENOBIA
PO-000405,ZEN-0051,BLUSA CON BORDADO SUIZO BEIGE,9,198,16,0,1782,2067.12,2024-10-05,USUARIO1,ADMIN1,ZENOBIA
PO-000405,ZEN-0052,ENTERIZO DE ENCAJE VERDE ESMERALDA,12,187,16,0,2244,2603.04,2024-10-05,USUARIO1,ADMIN1,ZENOBIA
PO-000405,ZEN-0053,TOP CON CUELLO EN V AZUL MARINO,12,232,16,0,2784,3229.44,2024-10-05,USUARIO1,ADMIN1,ZENOBIA
PO-000405,ZEN-0054,TOP MANGA OBISPO BLANCO,9,168,16,0,1512,1753.92,2024-10-05,USUARIO1,ADMIN1,ZENOBIA
PO-000405,ZEN-0055,PANTALON CON OLANES VERDE ESMERALDA,12,238,16,0,2856,3312.96,2024-10-05,USUARIO1,ADMIN1,ZENOBIA
PO-000406,LEE-0121,SHORT PLISADO LILA,9,426,16,0,3834,4447.44,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000406,LEE-0122,FALDA DE TEJIDO DENIM NEGRO,9,432,16,0,3888,4510.08,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000406,LEE-0123,VESTIDO DE TEJIDO DENIM ROSA PASTEL,9,231,16,0,2079,2411.64,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000406,LEE-0124,VESTIDO CON BOTONES FRONTALES TERRACOTA,12,253,16,0,3036,3521.76,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000406,LEE-0125,BLUSA MANGA OBISPO TERRACOTA,12,260,16,0,3120,3619.2,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000406,LEE-0126,CROP TOP CON BORDADO SUIZO BEIGE,9,321,16,0,2889,3351.24,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000406,LEE-0127,CAMISA CON ESTAMPADO FLORAL ROSA PASTEL,12,496,16,0,5952,6904.32,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000406,LEE-0128,SHORT ACANALADO BEIGE,12,222,16,0,2664,3090.24,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000406,LEE-0129,PANTALON CON BOTONES FRONTALES GRIS JASPE,9,435,16,0,3915,4541.4,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000406,LEE-0130,SHORT OVERSIZE NEGRO,12,403,16,0,4836,5609.76,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000406,LEE-0131,TOP PLISADO BEIGE,12,275,16,0,3300,3828,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000406,LEE-0132,CARDIGAN PLISADO BURDEOS,9,410,16,0,3690,4280.4,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000406,LEE-0133,VESTIDO CON OLANES LILA,12,448,16,0,5376,6236.16,2024-10-05,USUARIO1,ADMIN1,LEENA
PO-000407,ONT-0125,TOP DE CORTE RECTO BEIGE,27,190,16,0,5130,5950.8,2024-10-06,USUARIO1,ADMIN1,ONTWELFTH
PO-000407,ONT-0126,VESTIDO CON BORDADO SUIZO ROSA PASTEL,27,433,16,0,11691,13561.56,2024-10-06,USUARIO1,ADMIN1,ONTWELFTH
PO-000407,ONT-0127,VESTIDO CON OLANES AZUL CIELO,27,400,16,0,10800,12528,2024-10-06,USUARIO1,ADMIN1,ONTWELFTH
PO-000407,ONT-0128,CROP TOP CON CUELLO EN V ROSA PASTEL,27,416,16,0,11232,13029.12,2024-10-06,USUARIO1,ADMIN1,ONTWELFTH
PO-000407,ONT-0129,PANTALON DE CORTE RECTO AZUL MARINO,27,169,16,0,4563,5293.08,2024-10-06,USUARIO1,ADMIN1,ONTWELFTH
PO-000407,ONT-0130,BLUSA SATINADO AZUL CIELO,27,273,16,0,7371,8550.36,2024-10-06,USUARIO1,ADMIN1,ONTWELFTH
PO-000407,ONT-0131,TOP PLISADO MOSTAZA,27,343,16,0,9261,10742.76,2024-10-06,USUARIO1,ADMIN1,ONTWELFTH
PO-000407,ONT-0132,CROP TOP DE LINO GRIS JASPE,30,324,16,0,9720,11275.2,2024-10-06,USUARIO1,ADMIN1,ONTWELFTH
PO-000407,ONT-0133,CARDIGAN OVERSIZE BURDEOS,27,344,16,0,9288,10774.08,2024-10-06,USUARIO1,ADMIN1,ONTWELFTH
PO-000407,ONT-0134,CROP TOP CON BORDADO SUIZO AZUL MARINO,30,197,16,0,5910,6855.6,2024-10-06,USUARIO1,ADMIN1,ONTWELFTH
PO-000408,RIV-0015,CARDIGAN DE CORTE RECTO VERDE ESMERALDA,12,410,16,0,4920,5707.2,2024-10-06,USUARIO1,ADMIN1,RIVIR
PO-000408,RIV-0016,CROP TOP DE TEJIDO DENIM NEGRO,12,451,16,0,5412,6277.92,2024-10-06,USUARIO1,ADMIN1,RIVIR
PO-000409,LOT-0191,CROP TOP DE ENCAJE MOSTAZA,60,260,16,0,15600,18096,2024-10-06,USUARIO1,ADMIN1,LOVE TREE
PO-000409,LOT-0192,CAMISA MANGA OBISPO NEGRO,60,254,16,0,15240,17678.4,2024-10-06,USUARIO1,ADMIN1,LOVE TREE
PO-000409,LOT-0193,CAMISA CON BOTONES FRONTALES AZUL CIELO,60,268,16,0,16080,18652.8,2024-10-06,USUARIO1,ADMIN1,LOVE TREE
PO-000409,LOT-0194,CAMISA CON BOTONES FRONTALES CREMA,60,220,16,0,13200,15312,2024-10-06,USUARIO1,ADMIN1,LOVE TREE
PO-000409,LOT-0195,TOP CON BOTONES FRONTALES MOSTAZA,60,158,16,0,9480,10996.8,2024-10-06,USUARIO1,ADMIN1,LOVE TREE
PO-000409,LOT-0196,CARDIGAN CON BORDADO SUIZO NEGRO,57,197,16,0,11229,13025.64,2024-10-06,USUARIO1,ADMIN1,LOVE TREE
PO-000409,LOT-0197,FALDA SATINADO MOSTAZA,60,226,16,0,13560,15729.6,2024-10-06,USUARIO1,ADMIN1,LOVE TREE
PO-000410,MIN-0205,ENTERIZO CON OLANES TERRACOTA,27,127,16,0,3429,3977.64,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0206,ENTERIZO DE ENCAJE AZUL MARINO,27,92,16,0,2484,2881.44,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0207,BLUSA CON BOTONES FRONTALES ROSA PASTEL,24,197,16,0,4728,5484.48,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0208,CAMISA DE ENCAJE VERDE ESMERALDA,27,116,16,0,3132,3633.12,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0209,FALDA SATINADO TERRACOTA,27,214,16,0,5778,6702.48,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0210,CROP TOP DE LINO VERDE ESMERALDA,24,154,16,0,3696,4287.36,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0211,ENTERIZO DE ENCAJE BLANCO,27,212,16,0,5724,6639.84,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0212,SHORT CON CUELLO EN V MOSTAZA,27,109,16,0,2943,3413.88,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0213,FALDA DE LINO AZUL CIELO,24,264,16,0,6336,7349.76,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0214,CARDIGAN PLISADO AZUL CIELO,27,243,16,0,6561,7610.76,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0215,ENTERIZO DE ENCAJE BURDEOS,27,179,16,0,4833,5606.28,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0216,CAMISA CON ESTAMPADO FLORAL VERDE ESMERALDA,24,98,16,0,2352,2728.32,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0217,CARDIGAN CON LAZADA GRIS JASPE,27,173,16,0,4671,5418.36,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0218,CARDIGAN ACANALADO TERRACOTA,27,234,16,0,6318,7328.88,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0219,TOP CON CUELLO EN V NEGRO,24,182,16,0,4368,5066.88,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000410,MIN-0220,CROP TOP DE ENCAJE AZUL CIELO,27,244,16,0,6588,7642.08,2024-10-06,USUARIO1,ADMIN1,MINE
PO-000411,HAV-0112,VESTIDO DE ENCAJE AZUL MARINO,18,145,16,0,2610,3027.6,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0113,BLUSA CON BOTONES FRONTALES TERRACOTA,18,138,16,0,2484,2881.44,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0114,VESTIDO CON OLANES LILA,21,285,16,0,5985,6942.6,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0115,PANTALON OVERSIZE AZUL CIELO,18,126,16,0,2268,2630.88,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0116,CARDIGAN CON CUELLO EN V ROSA PASTEL,21,292,16,0,6132,7113.12,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0117,TOP CON CUELLO EN V NEGRO,21,154,16,0,3234,3751.44,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0118,CARDIGAN CON CUELLO EN V AZUL CIELO,18,134,16,0,2412,2797.92,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0119,CARDIGAN ACANALADO MOSTAZA,21,184,16,0,3864,4482.24,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0120,ENTERIZO ACANALADO AZUL MARINO,21,281,16,0,5901,6845.16,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0121,VESTIDO CON OLANES AZUL MARINO,18,139,16,0,2502,2902.32,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0122,FALDA CON OLANES GRIS JASPE,21,162,16,0,3402,3946.32,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0123,ENTERIZO DE ENCAJE LILA,21,123,16,0,2583,2996.28,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0124,ENTERIZO CON BORDADO SUIZO NEGRO,18,227,16,0,4086,4739.76,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000411,HAV-0125,CROP TOP AJUSTADO LILA,21,140,16,0,2940,3410.4,2024-10-06,USUARIO1,ADMIN1,HAVE
PO-000412,OVI-0119,SHORT CON BORDADO SUIZO ROSA PASTEL,12,333,16,0,3996,4635.36,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0120,CROP TOP ACANALADO AZUL CIELO,12,316,16,0,3792,4398.72,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0121,CAMISA CON OLANES TERRACOTA,12,305,16,0,3660,4245.6,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0122,CARDIGAN DE LINO CREMA,12,322,16,0,3864,4482.24,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0123,SHORT ACANALADO LILA,12,299,16,0,3588,4162.08,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0124,SHORT CON CUELLO EN V LILA,12,254,16,0,3048,3535.68,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0125,CAMISA DE LINO CREMA,12,333,16,0,3996,4635.36,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0126,VESTIDO ACANALADO NEGRO,12,247,16,0,2964,3438.24,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0127,ENTERIZO CON BOTONES FRONTALES LILA,12,347,16,0,4164,4830.24,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0128,FALDA DE LINO NEGRO,12,358,16,0,4296,4983.36,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0129,BLUSA PLISADO BEIGE,15,301,16,0,4515,5237.4,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0130,CAMISA SATINADO TERRACOTA,15,330,16,0,4950,5742,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0131,SHORT DE CORTE RECTO BEIGE,12,254,16,0,3048,3535.68,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000412,OVI-0132,ENTERIZO DE LINO VERDE ESMERALDA,15,239,16,0,3585,4158.6,2024-10-06,USUARIO1,ADMIN1,OVI
PO-000413,DAN-0021,VESTIDO ACANALADO CREMA,12,214,16,0,2568,2978.88,2024-10-06,USUARIO1,ADMIN1,DANIEL JEANS
PO-000413,DAN-0022,SHORT PLISADO VERDE ESMERALDA,12,214,16,0,2568,2978.88,2024-10-06,USUARIO1,ADMIN1,DANIEL JEANS
PO-000414,VER-0024,CAMISA DE TEJIDO DENIM LILA,12,213,16,0,2556,2964.96,2024-10-06,USUARIO1,ADMIN1,VERYJ
PO-000414,VER-0025,PANTALON CON OLANES CREMA,12,211,16,0,2532,2937.12,2024-10-06,USUARIO1,ADMIN1,VERYJ
PO-000415,MIR-0062,CAMISA CON CUELLO EN V BURDEOS,9,132,16,0,1188,1378.08,2024-11-07,USUARIO1,ADMIN1,MIROH
PO-000415,MIR-0063,PANTALON DE CORTE RECTO ROSA PASTEL,9,116,16,0,1044,1211.04,2024-11-07,USUARIO1,ADMIN1,MIROH
PO-000415,MIR-0064,CARDIGAN AJUSTADO BURDEOS,9,135,16,0,1215,1409.4,2024-11-07,USUARIO1,ADMIN1,MIROH
PO-000415,MIR-0065,SHORT CON BORDADO SUIZO CREMA,9,124,16,0,1116,1294.56,2024-11-07,USUARIO1,ADMIN1,MIROH
PO-000415,MIR-0066,PANTALON SATINADO TERRACOTA,9,114,16,0,1026,1190.16,2024-11-07,USUARIO1,ADMIN1,MIROH
PO-000415,MIR-0067,CAMISA CON CUELLO EN V TERRACOTA,9,109,16,0,981,1137.96,2024-11-07,USUARIO1,ADMIN1,MIROH
PO-000416,OVI-0133,TOP PLISADO AZUL MARINO,9,286,16,0,2574,2985.84,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0134,SHORT DE ENCAJE GRIS JASPE,9,328,16,0,2952,3424.32,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0135,CROP TOP CON BORDADO SUIZO ROSA PASTEL,9,256,16,0,2304,2672.64,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0136,CARDIGAN CON BORDADO SUIZO AZUL CIELO,9,255,16,0,2295,2662.2,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0137,TOP CON LAZADA GRIS JASPE,9,344,16,0,3096,3591.36,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0138,FALDA CON BORDADO SUIZO AZUL CIELO,9,312,16,0,2808,3257.28,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0139,BLUSA DE LINO ROSA PASTEL,9,316,16,0,2844,3299.04,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0140,CROP TOP CON BORDADO SUIZO BLANCO,9,312,16,0,2808,3257.28,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0141,FALDA ACANALADO VERDE ESMERALDA,9,266,16,0,2394,2777.04,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0142,CROP TOP CON ESTAMPADO FLORAL TERRACOTA,9,295,16,0,2655,3079.8,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0143,ENTERIZO CON BORDADO SUIZO VERDE ESMERALDA,9,280,16,0,2520,2923.2,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0144,CROP TOP DE LINO VERDE ESMERALDA,9,329,16,0,2961,3434.76,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0145,TOP CON CUELLO EN V VERDE ESMERALDA,9,298,16,0,2682,3111.12,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0146,CAMISA MANGA OBISPO BURDEOS,12,240,16,0,2880,3340.8,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0147,BLUSA OVERSIZE AZUL CIELO,9,243,16,0,2187,2536.92,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000416,OVI-0148,PANTALON AJUSTADO BLANCO,12,237,16,0,2844,3299.04,2024-11-07,USUARIO1,ADMIN1,OVI
PO-000417,AZU-0053,CROP TOP DE ENCAJE BURDEOS,9,329,16,0,2961,3434.76,2024-11-07,USUARIO1,ADMIN1,AZURA
PO-000417,AZU-0054,ENTERIZO PLISADO LILA,12,347,16,0,4164,4830.24,2024-11-07,USUARIO1,ADMIN1,AZURA
PO-000417,AZU-0055,FALDA AJUSTADO CREMA,9,311,16,0,2799,3246.84,2024-11-07,USUARIO1,ADMIN1,AZURA
PO-000417,AZU-0056,VESTIDO DE ENCAJE MOSTAZA,12,381,16,0,4572,5303.52,2024-11-07,USUARIO1,ADMIN1,AZURA
PO-000418,CAM-0099,BLUSA OVERSIZE AZUL CIELO,9,409,16,0,3681,4269.96,2024-11-07,USUARIO1,ADMIN1,CAMEO
PO-000418,CAM-0100,BLUSA MANGA OBISPO AZUL CIELO,12,407,16,0,4884,5665.44,2024-11-07,USUARIO1,ADMIN1,CAMEO
PO-000418,CAM-0101,ENTERIZO ACANALADO NEGRO,9,242,16,0,2178,2526.48,2024-11-07,USUARIO1,ADMIN1,CAMEO
PO-000418,CAM-0102,PANTALON ACANALADO VERDE ESMERALDA,12,358,16,0,4296,4983.36,2024-11-07,USUARIO1,ADMIN1,CAMEO
PO-000418,CAM-0103,TOP ACANALADO TERRACOTA,12,306,16,0,3672,4259.52,2024-11-07,USUARIO1,ADMIN1,CAMEO
PO-000418,CAM-0104,CARDIGAN DE ENCAJE NEGRO,9,295,16,0,2655,3079.8,2024-11-07,USUARIO1,ADMIN1,CAMEO
PO-000418,CAM-0105,VESTIDO DE CORTE RECTO ROSA PASTEL,12,376,16,0,4512,5233.92,2024-11-07,USUARIO1,ADMIN1,CAMEO
PO-000419,DRE-0064,ENTERIZO CON BORDADO SUIZO BLANCO,9,338,16,0,3042,3528.72,2024-11-07,USUARIO1,ADMIN1,DRESS DAY
PO-000419,DRE-0065,ENTERIZO DE LINO VERDE ESMERALDA,9,245,16,0,2205,2557.8,2024-11-07,USUARIO1,ADMIN1,DRESS DAY
PO-000419,DRE-0066,TOP CON LAZADA BLANCO,9,388,16,0,3492,4050.72,2024-11-07,USUARIO1,ADMIN1,DRESS DAY
PO-000419,DRE-0067,ENTERIZO CON OLANES BEIGE,9,275,16,0,2475,2871,2024-11-07,USUARIO1,ADMIN1,DRESS DAY
PO-000419,DRE-0068,TOP CON CUELLO EN V AZUL MARINO,9,427,16,0,3843,4457.88,2024-11-07,USUARIO1,ADMIN1,DRESS DAY
PO-000419,DRE-0069,CAMISA MANGA OBISPO BLANCO,9,256,16,0,2304,2672.64,2024-11-07,USUARIO1,ADMIN1,DRESS DAY
PO-000419,DRE-0070,ENTERIZO CON ESTAMPADO FLORAL VERDE ESMERALDA,9,338,16,0,3042,3528.72,2024-11-07,USUARIO1,ADMIN1,DRESS DAY
PO-000419,DRE-0071,TOP CON LAZADA MOSTAZA,9,430,16,0,3870,4489.2,2024-11-07,USUARIO1,ADMIN1,DRESS DAY
PO-000419,DRE-0072,ENTERIZO MANGA OBISPO CREMA,12,308,16,0,3696,4287.36,2024-11-07,USUARIO1,ADMIN1,DRESS DAY
PO-000420,SOR-0012,PANTALON CON BOTONES FRONTALES GRIS JASPE,9,197,16,0,1773,2056.68,2024-11-07,USUARIO1,ADMIN1,SORRENTO
PO-000420,SOR-0013,FALDA DE LINO BEIGE,12,197,16,0,2364,2742.24,2024-11-07,USUARIO1,ADMIN1,SORRENTO
PO-000421,EVE-0055,CROP TOP DE CORTE RECTO BLANCO,9,198,16,0,1782,2067.12,2024-11-07,USUARIO1,ADMIN1,EVERLYNN
PO-000421,EVE-0056,ENTERIZO DE LINO ROSA PASTEL,12,198,16,0,2376,2756.16,2024-11-07,USUARIO1,ADMIN1,EVERLYNN
PO-000421,EVE-0057,FALDA CON BOTONES FRONTALES MOSTAZA,9,228,16,0,2052,2380.32,2024-11-07,USUARIO1,ADMIN1,EVERLYNN
PO-000421,EVE-0058,PANTALON OVERSIZE AZUL MARINO,12,207,16,0,2484,2881.44,2024-11-07,USUARIO1,ADMIN1,EVERLYNN
PO-000422,MIC-0275,CAMISA DE ENCAJE GRIS JASPE,51,120,16,0,6120,7099.2,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000422,MIC-0276,PANTALON SATINADO GRIS JASPE,51,151,16,0,7701,8933.16,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000422,MIC-0277,VESTIDO CON BORDADO SUIZO CREMA,51,116,16,0,5916,6862.56,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000422,MIC-0278,CARDIGAN DE ENCAJE VERDE ESMERALDA,51,229,16,0,11679,13547.64,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000422,MIC-0279,SHORT CON BOTONES FRONTALES TERRACOTA,51,178,16,0,9078,10530.48,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000422,MIC-0280,ENTERIZO CON BOTONES FRONTALES VERDE ESMERALDA,51,129,16,0,6579,7631.64,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000422,MIC-0281,TOP DE CORTE RECTO CREMA,51,175,16,0,8925,10353,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000422,MIC-0282,TOP SATINADO GRIS JASPE,51,154,16,0,7854,9110.64,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000422,MIC-0283,ENTERIZO ACANALADO AZUL CIELO,51,254,16,0,12954,15026.64,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000422,MIC-0284,SHORT PLISADO NEGRO,54,182,16,0,9828,11400.48,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000422,MIC-0285,CARDIGAN CON OLANES BEIGE,54,132,16,0,7128,8268.48,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000422,MIC-0286,SHORT SATINADO NEGRO,51,200,16,0,10200,11832,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000422,MIC-0287,CARDIGAN SATINADO VERDE ESMERALDA,54,183,16,0,9882,11463.12,2024-11-07,USUARIO1,ADMIN1,MICHEL
PO-000423,MUY-0074,PANTALON CON CUELLO EN V NEGRO,9,222,16,0,1998,2317.68,2024-11-07,USUARIO1,ADMIN1,MUY MUY
PO-000423,MUY-0075,SHORT ACANALADO VERDE ESMERALDA,9,351,16,0,3159,3664.44,2024-11-07,USUARIO1,ADMIN1,MUY MUY
PO-000423,MUY-0076,TOP CON CUELLO EN V LILA,9,352,16,0,3168,3674.88,2024-11-07,USUARIO1,ADMIN1,MUY MUY
PO-000423,MUY-0077,CARDIGAN CON LAZADA GRIS JASPE,9,316,16,0,2844,3299.04,2024-11-07,USUARIO1,ADMIN1,MUY MUY
