sku,cantidad_venta_real,total_venta,cantidad_compra,total_compra,costo_producto_iva,fecha_compra,stock,flujo_caja,costo_stock,fecha_mes_stock,status
LOL-0032,7,1708,9,1827,203.0,2025-04-04,2,-119,406,8,DEAD STOCK
LOL-0033,10,2710,12,2712,225.999999992,2025-04-04,2,-2,451,8,DEAD STOCK
LOL-0034,7,1799,9,1935,215.000000016,2024-05-05,2,-136,430,19,DEAD STOCK
LOL-0035,7,1792,9,1926,213.999999976,2024-05-05,2,-134,427,19,DEAD STOCK
LOL-0036,9,2385,12,2652,221.00000002399997,2024-05-05,3,-267,663,19,DEAD STOCK
LOL-0037,9,2151,9,1800,199.99999999599999,2024-05-05,0,351,0,19,DEAD STOCK
LOL-0038,12,3132,12,2604,216.99999997999998,2024-05-05,0,528,0,19,DEAD STOCK
LOL-0039,6,1644,9,2061,228.99999999599999,2025-05-04,3,-417,686,7,DEAD STOCK
LOL-0040,5,1240,9,1863,207.000000044,2025-05-04,4,-623,828,7,DEAD STOCK
LOL-0041,6,1518,9,1899,210.99999997199998,2025-05-04,3,-381,632,7,DEAD STOCK
LOL-0042,6,1524,9,1908,212.000000012,2025-05-04,3,-384,636,7,DEAD STOCK
LOL-0043,7,1694,9,1818,201.99999996,2025-05-04,2,-124,403,7,DEAD STOCK
LOL-0044,7,1813,9,1944,216.00000005599998,2025-05-04,2,-131,432,7,DEAD STOCK
LOL-0045,8,2144,9,2007,222.99999998799998,2024-06-06,1,137,222,18,DEAD STOCK
LOL-0046,9,2224,12,2472,206.000000004,2024-06-06,3,-248,618,18,DEAD STOCK
LOL-0047,7,1918,9,2061,228.99999999599999,2024-06-06,2,-143,457,18,DEAD STOCK
LOL-0048,12,2904,12,2412,201.000000036,2024-06-06,0,492,0,18,DEAD STOCK
LOL-0049,7,1890,9,2025,224.99999995199997,2025-06-04,2,-135,449,6,DEAD STOCK
LOL-0050,6,1608,9,2007,222.99999998799998,2025-06-04,3,-399,668,6,DEAD STOCK
LOL-0051,7,1834,9,1971,218.999999944,2025-06-04,2,-137,437,6,DEAD STOCK
LOL-0052,7,1890,9,2025,224.99999995199997,2025-06-04,2,-135,449,6,DEAD STOCK
LOL-0053,6,1452,9,1809,201.000000036,2025-06-04,3,-357,603,6,DEAD STOCK
LOL-0054,7,1694,9,1809,201.000000036,2025-06-04,2,-115,402,6,DEAD STOCK
LOL-0055,7,1792,9,1926,213.999999976,2024-07-05,2,-134,427,17,DEAD STOCK
LOL-0056,9,2196,9,1827,203.0,2024-07-05,0,369,0,17,DEAD STOCK
LOL-0057,7,1834,9,1962,218.00000002,2024-07-05,2,-128,436,17,DEAD STOCK
LOL-0058,9,2457,9,2043,227.000000032,2024-07-05,0,414,0,17,DEAD STOCK
LOL-0059,8,2032,9,1908,212.000000012,2024-07-05,1,124,212,17,DEAD STOCK
LOL-0060,6,1518,9,1899,210.99999997199998,2025-07-05,3,-381,632,4,DEAD STOCK
LOL-0061,7,1694,9,1809,201.000000036,2025-07-05,2,-115,402,4,DEAD STOCK
LOL-0062,7,1834,9,1962,218.00000002,2025-07-05,2,-128,436,4,DEAD STOCK
LOL-0063,6,1464,9,1827,203.0,2025-07-05,3,-363,609,4,DEAD STOCK
LOL-0064,7,1813,9,1944,216.00000005599998,2024-08-06,2,-131,432,16,DEAD STOCK
LOL-0065,7,1694,9,1818,201.99999996,2024-08-06,2,-124,403,16,DEAD STOCK
LOL-0066,7,1918,9,2052,227.99999995599998,2024-08-06,2,-134,455,16,DEAD STOCK
LOL-0067,7,1771,9,1899,210.99999997199998,2024-08-06,2,-128,421,16,DEAD STOCK
LOL-0068,6,1542,9,1935,215.000000016,2024-08-06,3,-393,645,16,DEAD STOCK
LOL-0069,9,2358,9,1971,218.999999944,2024-09-05,0,387,0,15,DEAD STOCK
LOL-0070,7,1694,9,1809,201.000000036,2024-09-05,2,-115,402,15,DEAD STOCK
LOL-0071,9,2385,9,1989,221.00000002399997,2024-09-05,0,396,0,15,DEAD STOCK
LOL-0072,7,1736,9,1863,207.000000044,2024-09-05,2,-127,414,15,DEAD STOCK
LOL-0073,7,1694,9,1809,201.000000036,2024-09-05,2,-115,402,15,DEAD STOCK
LOL-0074,7,1834,9,1971,218.999999944,2024-10-05,2,-137,437,14,DEAD STOCK
LOL-0075,7,1757,9,1890,210.000000048,2024-10-05,2,-133,420,14,DEAD STOCK
LOL-0076,11,2849,12,2592,216.00000005599998,2024-10-05,1,257,216,14,DEAD STOCK
LOL-0077,7,1750,9,1881,209.00000000799997,2024-10-05,2,-131,418,14,DEAD STOCK
LOL-0078,9,2403,12,2664,221.99999994799998,2024-10-05,3,-261,665,14,DEAD STOCK
LOL-0079,5,1280,9,1926,213.999999976,2025-11-04,4,-646,855,0,NOVEDAD
LOL-0080,4,968,9,1809,201.000000036,2025-11-04,5,-841,1005,0,NOVEDAD
LOL-0081,7,1694,9,1809,201.000000036,2025-11-04,2,-115,402,0,NOVEDAD
LOL-0082,5,1350,9,2025,224.99999995199997,2025-11-04,4,-675,899,0,NOVEDAD
LOL-0083,5,1240,9,1863,207.000000044,2025-11-04,4,-623,828,0,NOVEDAD
LOL-0084,6,1644,9,2052,227.99999995599998,2025-11-04,3,-408,683,0,NOVEDAD
LOP-0001,19,6232,27,7371,273.000000016,2025-01-04,8,-1139,2184,11,DEAD STOCK
LOP-0002,22,4620,27,4374,161.999999984,2025-01-04,5,246,809,11,DEAD STOCK
LOP-0003,23,5911,27,5805,215.000000016,2025-01-04,4,106,860,11,DEAD STOCK
LOP-0004,27,5049,27,3888,143.99999996,2025-01-04,0,1161,0,11,DEAD STOCK
LOP-0005,26,5902,27,5103,189.00000002,2025-01-04,1,799,189,11,DEAD STOCK
LOP-0006,20,5940,24,5952,247.999999944,2025-01-04,4,-12,991,11,DEAD STOCK
LOP-0007,24,3432,27,2970,110.00000000360001,2025-01-04,3,462,330,11,DEAD STOCK
LOP-0008,14,1918,18,1908,105.9999999944,2025-02-05,4,10,423,9,DEAD STOCK
LOP-0009,18,3780,18,3150,175.00000003999997,2025-02-05,0,630,0,9,DEAD STOCK
LOP-0010,18,4140,18,3438,190.99999998399997,2025-02-05,0,702,0,9,DEAD STOCK
LOP-0011,13,4563,18,5256,291.999999964,2025-02-05,5,-693,1459,9,DEAD STOCK
LOP-0012,15,3675,18,3672,204.00000003999997,2025-02-05,3,3,612,9,DEAD STOCK
LOP-0013,18,4662,18,3888,216.00000005599998,2025-02-05,0,774,0,9,DEAD STOCK
LOP-0014,15,1890,18,1746,97.00000000559999,2025-02-05,3,144,291,9,DEAD STOCK
LOP-0015,14,3024,18,2988,166.000000028,2025-02-05,4,36,664,9,DEAD STOCK
LOP-0016,15,5310,18,5310,294.999999968,2025-02-05,3,0,884,9,DEAD STOCK
LOP-0017,14,3388,18,3636,201.99999996,2025-02-05,4,-248,807,9,DEAD STOCK
LOP-0018,17,2975,21,2814,134.000000024,2025-02-05,4,161,536,9,DEAD STOCK
LOP-0019,18,3402,21,3066,146.00000004,2025-02-05,3,336,438,9,DEAD STOCK
LOP-0020,12,1896,18,2178,120.99999996799998,2025-02-05,6,-282,725,9,DEAD STOCK
LOP-0021,16,4640,21,5061,241.000000012,2025-02-05,5,-421,1205,9,DEAD STOCK
LOP-0022,13,4277,18,4950,274.99999998,2025-03-04,5,-673,1374,9,DEAD STOCK
LOP-0023,13,1703,18,1818,101.0000000032,2025-03-04,5,-115,505,9,DEAD STOCK
LOP-0024,14,4004,18,4302,239.000000048,2025-03-04,4,-298,956,9,DEAD STOCK
LOP-0025,13,1638,18,1746,97.00000000559999,2025-03-04,5,-108,485,9,DEAD STOCK
LOP-0026,11,1925,18,2412,134.000000024,2025-03-04,7,-487,938,9,DEAD STOCK
LOP-0027,14,2968,18,2934,163.00000002399997,2025-03-04,4,34,652,9,DEAD STOCK
LOP-0028,15,3540,18,3546,196.999999992,2025-03-04,3,-6,590,9,DEAD STOCK
LOP-0029,15,2760,18,2556,141.99999999599999,2025-03-04,3,204,425,9,DEAD STOCK
LOP-0030,15,3840,18,3852,213.999999976,2025-03-04,3,-12,641,9,DEAD STOCK
LOP-0031,13,4316,18,4986,276.99999994399997,2025-03-04,5,-670,1384,9,DEAD STOCK
LOP-0032,11,1738,18,2196,122.00000000799999,2025-03-04,7,-458,854,9,DEAD STOCK
LOP-0033,15,1650,18,1530,85.0000000012,2025-03-04,3,120,255,9,DEAD STOCK
LOP-0034,11,3003,15,3405,227.000000032,2025-03-04,4,-402,908,9,DEAD STOCK
LOP-0035,14,2940,18,2916,161.999999984,2025-03-04,4,24,647,9,DEAD STOCK
LOP-0036,26,7878,27,6804,251.99999998799998,2024-05-05,1,1074,251,19,DEAD STOCK
LOP-0037,27,5292,27,4077,151.00000000799997,2024-05-05,0,1215,0,19,DEAD STOCK
LOP-0038,22,4357,27,4131,152.99999997199998,2024-05-05,5,226,764,19,DEAD STOCK
LOP-0039,27,7074,27,5913,218.999999944,2024-05-05,0,1161,0,19,DEAD STOCK
LOP-0040,27,5670,27,4725,175.00000003999997,2024-05-05,0,945,0,19,DEAD STOCK
LOP-0041,27,7074,27,5913,218.999999944,2024-05-05,0,1161,0,19,DEAD STOCK
LOP-0042,23,2760,27,2511,92.99999999639999,2024-05-05,4,249,371,19,DEAD STOCK
LOP-0043,22,5060,27,5157,190.99999998399997,2024-05-05,5,-97,954,19,DEAD STOCK
LOP-0044,21,3066,27,3024,112.0000000024,2024-05-05,6,42,672,19,DEAD STOCK
LOP-0045,27,2970,27,2295,85.0000000012,2024-05-05,0,675,0,19,DEAD STOCK
LOP-0046,25,6900,30,6900,230.000000036,2024-05-05,5,0,1150,19,DEAD STOCK
LOP-0047,17,2142,21,2037,97.00000000559999,2025-05-05,4,105,388,7,DEAD STOCK
LOP-0048,16,2992,21,3024,143.99999996,2025-05-05,5,-32,719,7,DEAD STOCK
LOP-0049,15,3195,21,3717,177.000000004,2025-05-05,6,-522,1062,7,DEAD STOCK
LOP-0050,15,2235,21,2415,114.99999999479999,2025-05-05,6,-180,689,7,DEAD STOCK
LOP-0051,15,3060,21,3297,157.000000016,2025-05-05,6,-237,942,7,DEAD STOCK
LOP-0052,15,4140,21,4830,230.000000036,2025-05-05,6,-690,1380,7,DEAD STOCK
LOP-0053,16,2384,21,2415,114.99999999479999,2025-05-05,5,-31,574,7,DEAD STOCK
LOP-0054,16,4688,21,5124,244.00000001599997,2025-05-05,5,-436,1220,7,DEAD STOCK
LOP-0055,17,3366,21,3192,152.000000048,2025-05-05,4,174,608,7,DEAD STOCK
LOP-0056,16,2241,21,2268,108.00000000479999,2025-05-05,5,-27,540,7,DEAD STOCK
LOP-0057,15,2280,21,2457,117.00000004,2025-05-05,6,-177,702,7,DEAD STOCK
LOP-0058,16,3952,21,4326,206.000000004,2025-05-05,5,-374,1030,7,DEAD STOCK
LOP-0059,19,1957,24,1920,79.99999999839999,2025-05-05,5,37,399,7,DEAD STOCK
LOP-0060,17,4641,21,4767,227.000000032,2025-05-05,4,-126,908,7,DEAD STOCK
LOP-0061,19,3363,24,3264,135.99999998799998,2025-05-05,5,99,679,7,DEAD STOCK
LOP-0062,24,8040,30,8400,279.999999948,2024-06-08,6,-360,1679,18,DEAD STOCK
LOP-0063,25,3075,30,2850,94.9999999952,2024-06-08,5,225,474,18,DEAD STOCK
LOP-0064,25,6475,30,6480,216.00000005599998,2024-06-08,5,-5,1080,18,DEAD STOCK
LOP-0065,25,5375,30,4950,164.99999998799998,2024-06-08,5,425,824,18,DEAD STOCK
LOP-0066,30,4620,30,3540,117.999999964,2024-06-08,0,1080,0,18,DEAD STOCK
LOP-0067,24,8112,30,8460,282.000000028,2024-06-08,6,-348,1692,18,DEAD STOCK
LOP-0068,29,3886,30,3090,103.000000002,2024-06-08,1,796,103,18,DEAD STOCK
LOP-0069,33,10956,33,9141,276.99999994399997,2024-06-08,0,1815,0,18,DEAD STOCK
LOP-0070,24,4536,30,4350,145.0,2024-07-06,6,186,870,17,DEAD STOCK
LOP-0071,25,3225,30,2970,99.0000000044,2024-07-06,5,255,495,17,DEAD STOCK
LOP-0072,25,4825,30,4470,149.000000044,2024-07-06,5,355,745,17,DEAD STOCK
LOP-0073,23,6417,30,6990,233.00000003999997,2024-07-06,7,-573,1631,17,DEAD STOCK
LOP-0074,24,2376,30,2280,76.0000000008,2024-07-06,6,96,456,17,DEAD STOCK
LOP-0075,30,5940,30,4560,152.000000048,2024-07-06,0,1380,0,17,DEAD STOCK
LOP-0076,29,8787,30,7560,251.99999998799998,2024-07-06,1,1227,251,17,DEAD STOCK
LOP-0077,24,4129,30,3990,132.999999984,2024-07-06,6,139,797,17,DEAD STOCK
LOP-0078,24,7248,30,7530,250.99999994799995,2024-07-06,6,-282,1505,17,DEAD STOCK
LOP-0079,19,5567,24,5856,244.00000001599997,2024-08-06,5,-289,1220,16,DEAD STOCK
LOP-0080,19,1786,24,1752,72.9999999968,2024-08-06,5,34,364,16,DEAD STOCK
LOP-0081,20,5860,24,5856,244.00000001599997,2024-08-06,4,4,976,16,DEAD STOCK
LOP-0082,24,5856,24,4872,203.0,2024-08-06,0,984,0,16,DEAD STOCK
LOP-0083,19,6479,24,6840,285.000000032,2024-08-06,5,-361,1425,16,DEAD STOCK
LOP-0084,21,4347,24,3840,160.00000002,2024-08-06,3,507,480,16,DEAD STOCK
LOP-0085,23,4876,24,3912,163.00000002399997,2024-08-06,1,964,163,16,DEAD STOCK
LOP-0086,18,2790,24,2856,119.00000000399999,2024-08-06,6,-66,714,16,DEAD STOCK
LOP-0087,21,4578,24,4368,181.99999997199998,2024-08-06,3,210,545,16,DEAD STOCK
LOP-0088,24,4968,24,4128,172.000000036,2024-08-06,0,840,0,16,DEAD STOCK
LOP-0089,21,4221,24,3720,155.00000005200002,2024-08-06,3,501,465,16,DEAD STOCK
LOP-0090,18,3924,24,4344,181.000000048,2025-08-04,6,-420,1086,3,LIQUIDACION PRIORITARIA
LOP-0091,18,5148,24,5736,239.000000048,2025-08-04,6,-588,1434,3,LIQUIDACION PRIORITARIA
LOP-0092,16,4880,24,6096,253.99999995199997,2025-08-04,8,-1216,2031,3,LIQUIDACION PRIORITARIA
LOP-0093,20,2680,24,2472,103.000000002,2025-08-04,4,208,412,3,LIQUIDACION PRIORITARIA
LOP-0094,17,3961,24,4680,195.000000028,2025-08-04,7,-719,1365,3,LIQUIDACION PRIORITARIA
LOP-0095,19,6251,24,6576,274.000000056,2025-08-04,5,-325,1370,3,LIQUIDACION PRIORITARIA
LOP-0096,19,1786,24,1752,72.9999999968,2025-08-04,5,34,364,3,LIQUIDACION PRIORITARIA
LOP-0097,18,2988,24,3072,128.000000016,2025-08-04,6,-84,768,3,LIQUIDACION PRIORITARIA
LOP-0098,20,5980,27,6723,248.99999998399997,2025-08-04,7,-743,1742,3,LIQUIDACION PRIORITARIA
LOP-0099,22,6534,27,6669,247.00000002,2025-08-04,5,-135,1235,3,LIQUIDACION PRIORITARIA
LOP-0100,19,1786,24,1728,72.0000000032,2025-08-04,5,58,360,3,LIQUIDACION PRIORITARIA
LOP-0101,21,4347,27,4671,172.99999996,2025-08-04,6,-324,1037,3,LIQUIDACION PRIORITARIA
LOP-0102,12,3732,15,3885,259.000000036,2024-09-06,3,-153,777,15,DEAD STOCK
LOP-0103,14,4676,18,5022,279.000000024,2024-09-06,4,-346,1116,15,DEAD STOCK
LOP-0104,13,4082,15,3930,262.00000004,2024-09-06,2,152,524,15,DEAD STOCK
LOP-0105,16,2752,18,2394,132.999999984,2024-09-06,2,358,265,15,DEAD STOCK
LOP-0106,16,3120,18,2700,149.999999968,2024-09-06,2,420,299,15,DEAD STOCK
LOP-0107,12,972,15,945,63.00000000279999,2024-09-06,3,27,189,15,DEAD STOCK
LOP-0108,15,4201,18,4212,233.99999996399998,2024-09-06,3,-11,701,15,DEAD STOCK
LOP-0109,14,2814,18,3024,167.999999992,2024-09-06,4,-210,671,15,DEAD STOCK
LOP-0110,13,4043,15,3885,259.000000036,2024-09-06,2,158,518,15,DEAD STOCK
LOP-0111,15,1875,18,1728,96.0000000004,2024-09-06,3,147,288,15,DEAD STOCK
LOP-0112,13,1638,18,1746,97.00000000559999,2024-09-06,5,-108,485,15,DEAD STOCK
LOP-0113,12,2244,15,2160,143.99999996,2024-09-06,3,84,431,15,DEAD STOCK
LOP-0114,18,6012,18,5022,279.000000024,2024-09-06,0,990,0,15,DEAD STOCK
LOP-0115,13,3562,18,4122,228.99999999599999,2024-09-06,5,-560,1144,15,DEAD STOCK
LOP-0116,11,1012,15,1065,70.99999999799999,2024-09-06,4,-53,283,15,DEAD STOCK
LOP-0117,16,2992,18,2592,143.99999996,2024-09-06,2,400,287,15,DEAD STOCK
LOP-0118,9,1467,18,2250,125.00000001199999,2025-09-04,9,-783,1125,2,LENTA ROTACION
LOP-0119,12,4224,18,5274,293.000000004,2025-09-04,6,-1050,1758,2,LENTA ROTACION
LOP-0120,9,1864,18,3114,172.99999996,2025-09-04,9,-1250,1556,2,LENTA ROTACION
LOP-0121,11,1265,18,1602,88.99999999879999,2025-09-04,7,-337,622,2,LENTA ROTACION
LOP-0122,14,3389,18,3636,201.99999996,2025-09-04,4,-247,807,2,LENTA ROTACION
LOP-0123,13,1638,18,1746,97.00000000559999,2025-09-04,5,-108,485,2,LENTA ROTACION
LOP-0124,10,1670,15,1935,129.00000005599998,2025-09-04,5,-265,645,2,LENTA ROTACION
LOP-0125,9,3033,18,5058,280.999999988,2025-09-04,9,-2025,2528,2,LENTA ROTACION
LOP-0126,8,1264,18,2196,122.00000000799999,2025-09-04,10,-932,1220,2,LENTA ROTACION
LOP-0127,11,3355,15,3825,254.999999992,2025-09-04,4,-470,1019,2,LENTA ROTACION
LOP-0128,12,3072,18,3852,213.999999976,2025-09-04,6,-780,1283,2,LENTA ROTACION
LOP-0129,14,4480,18,4788,265.999999968,2024-11-07,4,-308,1063,12,DEAD STOCK
LOP-0130,15,2835,18,2610,145.0,2024-11-07,3,225,435,12,DEAD STOCK
LOP-0131,15,4020,18,4014,222.99999998799998,2024-11-07,3,6,668,12,DEAD STOCK
LOP-0132,16,3312,21,3633,172.99999996,2024-11-07,5,-321,864,12,DEAD STOCK
LOP-0133,17,3910,21,4032,192.00000002399997,2024-11-07,4,-122,768,12,DEAD STOCK
LOP-0134,15,3015,18,3006,166.99999995199997,2024-11-07,3,9,500,12,DEAD STOCK
LOP-0135,21,5271,21,4410,210.000000048,2024-11-07,0,861,0,12,DEAD STOCK
LOP-0136,17,4454,21,4599,218.999999944,2024-11-07,4,-145,875,12,DEAD STOCK
LOP-0137,15,3360,18,3348,186.000000016,2024-11-07,3,12,558,12,DEAD STOCK
LOP-0138,18,6012,21,5838,277.999999984,2024-11-07,3,174,833,12,DEAD STOCK
LOP-0139,17,1598,21,1533,72.9999999968,2024-11-07,4,65,291,12,DEAD STOCK
LOP-0140,13,3549,18,4086,227.000000032,2024-11-07,5,-537,1135,12,DEAD STOCK
LOP-0141,20,2580,21,2100,99.99999999799999,2024-11-07,1,480,99,12,DEAD STOCK
LOR-0001,12,4500,15,4695,312.99999999199997,2024-01-05,3,-195,938,23,DEAD STOCK
LOR-0002,15,6930,15,6015,401.000000032,2024-01-05,0,915,0,23,DEAD STOCK
LOR-0003,12,4788,15,5205,346.99999995999997,2024-01-05,3,-417,1040,23,DEAD STOCK
LOR-0004,11,4356,15,5175,344.999999996,2024-01-05,4,-819,1379,23,DEAD STOCK
LOR-0005,12,4296,15,4485,299.000000012,2024-01-05,3,-189,897,23,DEAD STOCK
LOR-0006,15,4200,15,3510,233.99999996399998,2024-01-05,0,690,0,23,DEAD STOCK
LOR-0007,11,4246,15,5025,334.99999994399997,2024-01-05,4,-779,1339,23,DEAD STOCK
LOR-0008,14,5362,15,4785,319.0,2024-01-05,1,577,319,23,DEAD STOCK
LOR-0009,15,3540,15,2940,195.99999995199997,2024-01-05,0,600,0,23,DEAD STOCK
LOR-0010,13,5668,15,5685,378.999999964,2024-01-05,2,-17,757,23,DEAD STOCK
LOR-0011,13,3263,15,3150,210.000000048,2024-01-05,2,113,420,23,DEAD STOCK
LOR-0012,12,4788,12,4164,346.99999995999997,2024-01-05,0,624,0,23,DEAD STOCK
LOR-0013,14,5726,15,5325,355.00000004799995,2024-01-05,1,401,355,23,DEAD STOCK
LOR-0014,15,4725,18,4734,262.999999964,2024-02-04,3,-9,788,22,DEAD STOCK
LOR-0015,14,3262,18,3510,195.000000028,2024-02-04,4,-248,780,22,DEAD STOCK
LOR-0016,15,3841,21,4494,213.999999976,2024-02-04,6,-653,1283,22,DEAD STOCK
LOR-0017,15,3495,18,3510,195.000000028,2024-02-04,3,-15,585,22,DEAD STOCK
LOR-0018,18,5706,21,5544,264.000000004,2024-02-04,3,162,792,22,DEAD STOCK
LOR-0019,17,5967,21,6132,291.999999964,2024-02-04,4,-165,1167,22,DEAD STOCK
LOR-0020,15,6495,18,6768,375.99999995999997,2024-02-04,3,-273,1127,22,DEAD STOCK
LOR-0021,21,7623,21,6342,302.00000001599994,2024-02-04,0,1281,0,22,DEAD STOCK
LOR-0022,18,8010,21,8127,387.00000005199996,2024-02-04,3,-117,1161,22,DEAD STOCK
LOR-0023,14,3178,18,3420,189.999999944,2024-02-04,4,-242,759,22,DEAD STOCK
LOR-0024,17,4556,21,4704,224.000000028,2024-02-04,4,-148,896,22,DEAD STOCK
LOR-0025,17,4930,21,5061,241.000000012,2024-02-04,4,-131,964,22,DEAD STOCK
LOR-0026,16,7200,18,7056,392.00000001999996,2024-02-04,2,144,784,22,DEAD STOCK
LOR-0027,17,6035,21,6216,296.000000008,2024-02-04,4,-181,1184,22,DEAD STOCK
LOR-0028,30,13590,39,15366,393.999999984,2024-04-04,9,-1776,3545,20,DEAD STOCK
LOR-0029,32,11904,39,12636,323.999999968,2024-04-04,7,-732,2267,20,DEAD STOCK
LOR-0030,31,10106,39,10569,271.000000052,2024-04-04,8,-463,2168,20,DEAD STOCK
LOR-0031,31,11997,39,13104,335.999999984,2024-04-04,8,-1107,2687,20,DEAD STOCK
LOR-0032,35,10080,36,8640,239.99999997199998,2024-04-04,1,1440,239,20,DEAD STOCK
LOR-0033,34,13328,39,13299,340.999999952,2024-04-04,5,29,1704,20,DEAD STOCK
LOR-0034,25,9450,39,12831,329.000000052,2025-06-06,14,-3381,4606,5,DEAD STOCK
LOR-0035,28,6356,39,7410,189.999999944,2025-06-06,11,-1054,2089,5,DEAD STOCK
LOR-0036,31,11997,39,13143,337.000000024,2025-06-06,8,-1146,2696,5,DEAD STOCK
LOR-0037,31,6138,39,5928,152.000000048,2025-06-06,8,210,1216,5,DEAD STOCK
LOR-0038,32,8096,39,8229,210.99999997199998,2025-06-06,7,-133,1476,5,DEAD STOCK
LOR-0039,32,14208,42,16212,386.000000012,2025-06-06,10,-2004,3860,5,DEAD STOCK
LOR-0040,29,6090,39,6825,175.00000003999997,2025-06-06,10,-735,1750,5,DEAD STOCK
LOR-0041,33,11517,42,12222,291.00000004,2025-06-06,9,-705,2619,5,DEAD STOCK
LOR-0042,10,4570,15,5970,398.000000028,2025-07-04,5,-1400,1990,5,DEAD STOCK
LOR-0043,11,3003,15,3405,227.000000032,2025-07-04,4,-402,908,5,DEAD STOCK
LOR-0044,11,3388,15,3840,256.000000032,2025-07-04,4,-452,1024,5,DEAD STOCK
LOR-0045,11,4389,15,5205,346.99999995999997,2025-07-04,4,-816,1387,5,DEAD STOCK
LOR-0046,11,4543,15,5385,358.99999997599997,2025-07-04,4,-842,1435,5,DEAD STOCK
LOR-0047,11,2530,15,2880,192.00000002399997,2025-07-04,4,-350,768,5,DEAD STOCK
LOR-0048,9,2277,12,2532,210.99999997199998,2025-07-04,3,-255,632,5,DEAD STOCK
LOR-0049,12,3588,15,3735,248.99999998399997,2025-07-04,3,-147,746,5,DEAD STOCK
LOR-0050,11,2530,15,2880,192.00000002399997,2025-07-04,4,-350,768,5,DEAD STOCK
LOR-0051,7,2849,12,4248,354.000000008,2025-07-04,5,-1399,1770,5,DEAD STOCK
LOR-0052,10,2240,15,2805,187.00000005599998,2025-07-04,5,-565,935,5,DEAD STOCK
LOR-0053,11,2343,15,2460,163.99999994799998,2025-07-04,4,-117,655,5,DEAD STOCK
LOR-0054,9,2826,12,3144,262.00000004,2025-07-04,3,-318,786,5,DEAD STOCK
LOR-0055,9,3456,15,5010,334.00000002,2025-07-04,6,-1554,2004,5,DEAD STOCK
LOR-0056,15,5700,15,4740,315.999999996,2024-09-06,0,960,0,15,DEAD STOCK
LOR-0057,12,4740,15,5160,343.99999995599995,2024-09-06,3,-420,1031,15,DEAD STOCK
LOR-0058,13,4563,15,4380,291.999999964,2024-09-06,2,183,583,15,DEAD STOCK
LOR-0059,12,2868,15,2985,198.99999995599998,2024-09-06,3,-117,596,15,DEAD STOCK
LOR-0060,13,3705,15,3555,236.99999996799997,2024-09-06,2,150,473,15,DEAD STOCK
LOR-0061,12,2484,15,2595,172.99999996,2024-09-06,3,-111,518,15,DEAD STOCK
LOR-0062,11,4609,15,5475,364.999999984,2024-09-06,4,-866,1459,15,DEAD STOCK
LOR-0063,14,4732,18,5076,282.000000028,2024-09-06,4,-344,1128,15,DEAD STOCK
LOR-0064,12,5400,15,5865,390.99999998,2024-09-06,3,-465,1172,15,DEAD STOCK
LOR-0065,15,3240,18,3240,180.00000000799997,2024-09-06,3,0,540,15,DEAD STOCK
LOR-0066,14,4438,18,4770,265.000000044,2024-09-06,4,-332,1060,15,DEAD STOCK
LOR-0067,12,2304,15,2220,148.000000004,2024-09-06,3,84,444,15,DEAD STOCK
LOR-0068,18,7632,18,6624,367.99999998799996,2024-09-06,0,1008,0,15,DEAD STOCK
LOR-0069,15,5625,18,5634,312.99999999199997,2024-09-06,3,-9,938,15,DEAD STOCK
LOR-0070,12,4536,15,4935,329.000000052,2024-09-06,3,-399,987,15,DEAD STOCK
LOR-0071,15,6630,18,6912,384.00000004799995,2024-09-06,3,-282,1152,15,DEAD STOCK
LOR-0072,15,3195,21,3738,178.000000044,2025-09-04,6,-543,1068,2,LENTA ROTACION
LOR-0073,19,6346,24,6696,279.000000024,2025-09-04,5,-350,1395,2,LENTA ROTACION
LOR-0074,17,4165,24,4920,204.99999996399998,2025-09-04,7,-755,1434,2,LENTA ROTACION
LOR-0075,16,6896,21,7875,375.00000003599996,2025-09-04,5,-979,1875,2,LENTA ROTACION
LOR-0076,17,5185,24,6096,253.99999995199997,2025-09-04,7,-911,1777,2,LENTA ROTACION
LOR-0077,13,4083,24,6288,262.00000004,2025-09-04,11,-2205,2882,2,LENTA ROTACION
LOR-0078,17,7463,21,8022,381.99999996799994,2025-09-04,4,-559,1527,2,LENTA ROTACION
LOR-0079,16,4880,24,6096,253.99999995199997,2025-09-04,8,-1216,2031,2,LENTA ROTACION
LOR-0080,14,2940,18,3150,175.00000003999997,2024-10-04,4,-210,700,14,DEAD STOCK
LOR-0081,18,4986,18,4158,230.99999996,2024-10-04,0,828,0,14,DEAD STOCK
LOR-0082,15,3180,18,3168,175.99999996399998,2024-10-04,3,12,527,14,DEAD STOCK
LOR-0083,18,3726,18,2862,158.99999997999998,2024-10-04,0,864,0,14,DEAD STOCK
LOR-0084,13,3432,18,3960,219.99999998399997,2024-10-04,5,-528,1099,14,DEAD STOCK
LOR-0085,20,5540,21,4851,230.99999996,2024-10-04,1,689,230,14,DEAD STOCK
LOR-0086,21,6846,21,5691,271.000000052,2024-10-04,0,1155,0,14,DEAD STOCK
LOR-0087,18,7848,18,6822,378.999999964,2024-10-04,0,1026,0,14,DEAD STOCK
LOR-0088,18,7956,21,8064,384.00000004799995,2024-10-04,3,-108,1152,14,DEAD STOCK
LOR-0089,17,3621,21,3444,163.99999994799998,2024-10-04,4,177,655,14,DEAD STOCK
